frame_idx,origin_source,mode,used_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,obj_euler_x_deg,obj_euler_y_deg,obj_euler_z_deg,filter_mode,quat_order,apply_x_map
769,1,primary,0,-1.130237268829021,0.3352657198643546,-0.2393121271655069,-0.04120593148432825,0.8883497830310879,-0.4568227820921091,0.021205658696520878,-174.6876612381167,-0.0016311011465163215,-54.42793046274522,ema,wxyz,-X
770,1,primary,0,-1.1301452571901862,0.33612755521234317,-0.24054248798254182,-0.041509150587732,0.8883850609490747,-0.4565878856777375,0.024009926120822152,-174.5096223301775,-0.27244066797348027,-54.41510217689516,ema,wxyz,-X
771,1,primary,0,-1.1304605511267112,0.33546178247370806,-0.23918853737708448,-0.04078025675030527,0.8890112331793398,-0.4553302949363818,0.02589054757003836,-174.48596855294662,-0.5097674234609751,-54.26542749679174,ema,wxyz,-X
772,1,primary,0,-1.130772528892921,0.3348155814685799,-0.2359041232002322,-0.039803729748790276,0.8897298487376448,-0.4539751964385983,0.026513777209388887,-174.5539688962554,-0.6325803680826546,-54.095015619698394,ema,wxyz,-X
773,1,primary,0,-1.1302995935296822,0.3321721652398941,-0.23513476878262177,-0.040107647035856106,0.8901944806132792,-0.45291347331301895,0.028540305296872043,-174.41801406753947,-0.829801214997086,-53.97265076096307,ema,wxyz,-X
774,1,primary,0,-1.1298975488137597,0.32866734197638725,-0.23424568344876662,-0.040306910697630316,0.890847719484408,-0.4516582586269051,0.02775808086944583,-174.4394736939251,-0.7475333387372394,-53.80616244096873,ema,wxyz,-X
775,1,primary,0,-1.1297770370305729,0.3249328044425389,-0.23296678608303245,-0.03939958951974196,0.8915977101521336,-0.4502968494919263,0.027091381190209977,-174.56806006332172,-0.7349075535105609,-53.62651121526014,ema,wxyz,-X
776,1,primary,0,-1.1280205964134562,0.32236105538086235,-0.23678049678406274,-0.03988238503667776,0.8919336689423195,-0.44947818091091324,0.028863306392293293,-174.42759246457913,-0.8959010419302852,-53.534032657436015,ema,wxyz,-X
777,1,primary,0,-1.127830590980119,0.3188327601598333,-0.23764715071158538,-0.04029416854891261,0.8920947416453457,-0.4491229534006913,0.028843103825980935,-174.3868085731579,-0.8747967595248272,-53.48860513657432,ema,wxyz,-X
778,1,primary,0,-1.127753468688858,0.3163862710597439,-0.23732109023013728,-0.040793756032804766,0.8922614698906807,-0.44873994816231066,0.028944735972966845,-174.33073925747863,-0.8618165630853385,-53.44053878381712,ema,wxyz,-X
779,1,primary,0,-1.1283107474026624,0.3160177353267417,-0.23380282570967664,-0.03969864392750756,0.8926079512222241,-0.44818354881508254,0.02840017001179859,-174.4716286100475,-0.8661089349802706,-53.364794885429845,ema,wxyz,-X
780,1,primary,0,-1.1283017895440133,0.31685507276379565,-0.23336179712932162,-0.037411112016971546,0.8928431335434972,-0.44780628109767157,0.030018031103917486,-174.62304035635148,-1.1515464520150558,-53.326265895722955,ema,wxyz,-X
781,1,primary,0,-1.1280916864709667,0.3171429659571857,-0.23194693304422992,-0.03650296893848085,0.8930563108048382,-0.44745295668465085,0.030063441993434713,-174.71426148392626,-1.2050173821006673,-53.28061999171962,ema,wxyz,-X
782,1,primary,0,-1.1287537171559539,0.31681791217143873,-0.22944430777207006,-0.03623325465332944,0.8931893874487146,-0.44723128830709763,0.029732880206782324,-174.75925031106559,-1.1863879209651658,-53.24971941038435,ema,wxyz,-X
783,1,primary,0,-1.1286126519645423,0.3170954574913601,-0.22952983032447222,-0.0361318958544802,0.8933647049938888,-0.44688604617078687,0.02978005559068946,-174.7676732399701,-1.1984412771846693,-53.20576429646747,ema,wxyz,-X
784,1,primary,0,-1.129055390565333,0.31866962235927687,-0.22675087789604695,-0.034263096700821366,0.8935390196978522,-0.4466363173339793,0.030496893615786717,-174.92278823491367,-1.3691580751559314,-53.177142502174675,ema,wxyz,-X
785,1,primary,0,-1.1290092403799954,0.3176567832921513,-0.22583507594195695,-0.03405980744873091,0.8936128626964002,-0.44660966612570746,0.028909985527220825,-175.02534319904703,-1.2173857753944517,-53.16279942943782,ema,wxyz,-X
786,1,primary,0,-1.128938211393732,0.3167503584200533,-0.22687288859012908,-0.0349663714864736,0.8935717519682722,-0.4466322163534555,0.028749613295184724,-174.9405797811395,-1.154328417779977,-53.165337540449926,ema,wxyz,-X
787,1,primary,0,-1.1284603136209914,0.3152846952661158,-0.22978780800627377,-0.03532598999622196,0.8934309727857275,-0.4468662970245571,0.029046236959302155,-174.8881297223384,-1.164882064311187,-53.197576773034726,ema,wxyz,-X
788,1,primary,0,-1.1285120369417716,0.3144999297709274,-0.23033705078013608,-0.0366379159582553,0.8933433396627352,-0.44693860536866253,0.029003855357204893,-174.75567507321213,-1.0927542806081854,-53.20753827342648,ema,wxyz,-X
789,1,primary,0,-1.1276411619658353,0.3132179398737319,-0.2327686142649089,-0.03835034692628064,0.8932089458859985,-0.44708740698111793,0.028633553722120474,-174.59895178323956,-0.9660284521375639,-53.225223570234164,ema,wxyz,-X
790,1,primary,0,-1.1277229781176095,0.31328412260035265,-0.23215990227166894,-0.03847922783371094,0.8932320128587099,-0.4470194907177465,0.02880095741716871,-174.5771886446648,-0.9769372073078187,-53.21777206363238,ema,wxyz,-X
791,1,primary,0,-1.1279228154358796,0.3131434246343592,-0.23187904246770305,-0.038658637536459595,0.8932346639953475,-0.44700194450982045,0.02875076321392039,-174.5613917341791,-0.9626937086397797,-53.21529421841128,ema,wxyz,-X
792,1,primary,0,-1.1278955626004754,0.31292725891119055,-0.23215195055818744,-0.03897726122229338,0.8931986416670512,-0.4470506732559066,0.02868196599231769,-174.5322043109516,-0.9389917673247841,-53.22125696198594,ema,wxyz,-X
793,1,primary,0,-1.1279117943650996,0.3116963625907619,-0.23253546665704286,-0.03992745954760258,0.8930337125933823,-0.4473322376036632,0.028115037724584332,-174.46367564194512,-0.8304553920725364,-53.25392791019533,ema,wxyz,-X
794,1,primary,0,-1.1276556053774422,0.3106192947612876,-0.23425473977961433,-0.04031591766412594,0.8929719116657566,-0.4474337166372259,0.027908080820837684,-174.43440974026979,-0.7886934513299027,-53.26569571805549,ema,wxyz,-X
795,1,primary,0,-1.1280555198110036,0.31294509299224627,-0.23148496939934557,-0.038011166969239604,0.8932283269056132,-0.4470912461686772,0.028420499615154728,-174.64470139807412,-0.9616442623054859,-53.224030632841114,ema,wxyz,-X
796,1,primary,0,-1.1280394799948543,0.31190652008525194,-0.232016303656064,-0.03944039533816218,0.8932108678385855,-0.4470568463691171,0.027549535479024657,-174.5429906682329,-0.7993531323637199,-53.21451869719091,ema,wxyz,-X
797,1,primary,0,-1.1282274203424794,0.31226434319811264,-0.23141968541235078,-0.039539854155472884,0.8932985850393864,-0.44688540325559634,0.027343632843445546,-174.5435338580273,-0.7742321937209787,-53.19122504640266,ema,wxyz,-X
798,1,primary,0,-1.1273303843585165,0.31312004775672575,-0.2343956524949052,-0.03918975774149125,0.8933214061173683,-0.44677237256672697,0.02890459084209804,-174.49924371469848,-0.9525505401474202,-53.187323017897725,ema,wxyz,-X
799,1,primary,0,-1.1272187555630837,0.3118552308503787,-0.23652360572152734,-0.0403571276097282,0.8931690000585651,-0.4469800521639595,0.028797092786933723,-174.384825843924,-0.8803086059763091,-53.21386588646029,ema,wxyz,-X
800,1,primary,0,-1.127539169342024,0.31359614496798793,-0.23371816979241536,-0.03919114043939744,0.8933122084371731,-0.4467705415823007,0.02921362597176067,-174.48320058474525,-0.9840967167209905,-53.18926083592933,ema,wxyz,-X
801,1,primary,0,-1.1264600806662861,0.31185544966528256,-0.23793400095661593,-0.04184153912921287,0.8931353115125107,-0.44685416077887313,0.02966411851644954,-174.18805571996725,-0.8935072747038945,-53.20486346164077,ema,wxyz,-X
802,1,primary,0,-1.1275567280104402,0.3122371656330648,-0.2335072190134916,-0.04024855443216367,0.8934090835054209,-0.44650570952657187,0.028860262235424913,-174.39318243733516,-0.8953186379873809,-53.15354091353332,ema,wxyz,-X
803,1,primary,0,-1.12590132620431,0.3103378664065717,-0.24075254472403448,-0.042035461426296064,0.8932571845024552,-0.4465021499166429,0.030991167084201417,-174.1002303210719,-1.0215414699321468,-53.16976726968445,ema,wxyz,-X
804,1,primary,0,-1.1265617334445557,0.3110272085038836,-0.23681324584750726,-0.040273745541907505,0.893517520899988,-0.4462442814046515,0.029504348466138856,-174.35775129747375,-0.9615512405018484,-53.124689777224845,ema,wxyz,-X
805,1,primary,0,-1.126153841341294,0.31112300119548053,-0.23884318899997128,-0.03996670491790025,0.8935448830106346,-0.4461555023120539,0.030421576227993834,-174.34219965118123,-1.0716859028753203,-53.11974758526464,ema,wxyz,-X
806,1,primary,0,-1.126510499303572,0.3117221905341643,-0.23750843745375547,-0.038515255286578336,0.8936048807468957,-0.44610679664109043,0.03123488764444131,-174.4493700838161,-1.2296309789609616,-53.11832559582663,ema,wxyz,-X
807,1,primary,0,-1.1264154773989308,0.3108727783030288,-0.23759677080827446,-0.038598938674589287,0.8935901124128263,-0.44614422079416816,0.031018819822689305,-174.4518454568731,-1.2030037994805056,-53.12160708207466,ema,wxyz,-X
808,1,primary,0,-1.1255454720241378,0.3112811256970397,-0.2404481551418949,-0.038749140122924255,0.8936110298571702,-0.4459851949927445,0.03248133778995776,-174.36143126694463,-1.3459029609289732,-53.11219972017986,ema,wxyz,-X
809,1,primary,0,-1.1254850519921873,0.3121624616936372,-0.23995632651546261,-0.03737637383243868,0.8936956876341239,-0.44589871983349966,0.032944745167545156,-174.47859200323586,-1.4642383666510492,-53.103312475836915,ema,wxyz,-X
810,1,primary,0,-1.1254305907636448,0.3113512404968077,-0.2401758274846728,-0.03792462643445142,0.8936367975988773,-0.4459804859259793,0.032808579064902726,-174.42920834223358,-1.421689719391661,-53.11328581097464,ema,wxyz,-X
811,1,primary,0,-1.126230994910725,0.3112047373538884,-0.23710974171558694,-0.038086102743856605,0.8936906984680916,-0.44594190784212,0.031657528007241885,-174.47190305854866,-1.2958945302621845,-53.09995884782684,ema,wxyz,-X
812,1,primary,0,-1.1244163044656486,0.31064232111154677,-0.24516090790683798,-0.039504983733246575,0.8935866858221843,-0.4458482239409526,0.034081554985933196,-174.2017458844767,-1.4717004386389698,-53.10763611979332,ema,wxyz,-X
813,1,primary,0,-1.1238326630610525,0.3106611143270962,-0.24802904539127305,-0.04005460347400965,0.893536033195004,-0.4457917619400351,0.03547803699580457,-174.07355192398552,-1.5867105857974342,-53.1120387403386,ema,wxyz,-X
814,1,primary,0,-1.0155552883890628,0.2972422831676928,-0.40337167733992163,-0.07281832602181058,0.8870616935857808,-0.445090123404133,0.09855873992803123,-167.39379185266566,-6.3172714931218525,-53.989610998103025,ema,wxyz,-X
815,1,primary,0,-1.0497308733642257,0.3021047114957113,-0.35563099875959103,-0.05421892495851368,0.8901365056957619,-0.44584239822818345,0.07708349593930025,-170.44958640377286,-5.09937756785418,-53.6360662351866,ema,wxyz,-X
816,1,primary,0,-1.0654988725041306,0.30286096130475537,-0.3294931393173033,-0.05704284079237184,0.8906431520917616,-0.44587551704166056,0.06852673382862606,-170.6112404456021,-4.08278319393016,-53.52250857796122,ema,wxyz,-X
817,1,primary,0,-1.0790305399720062,0.3038546682087001,-0.30235135958596343,-0.05789268992180981,0.8911605808834583,-0.4459734713087373,0.059907582340713014,-170.97552480019337,-3.160739993634491,-53.420039334963015,ema,wxyz,-X
818,1,primary,0,-1.086700984928833,0.3051655044255236,-0.29128296227014083,-0.05948077410591294,0.8913456186367517,-0.44584996285508727,0.0564166311555841,-170.99506765691228,-2.72454903100482,-53.362905663282774,ema,wxyz,-X
819,1,primary,0,-1.0938365649367663,0.3056950722779347,-0.27421515561004073,-0.05999538445109295,0.8916748815830077,-0.44592615069024016,0.04966213375480626,-171.29326021267212,-2.0090832767314684,-53.29218371819604,ema,wxyz,-X
820,1,primary,0,-1.0987009410938646,0.3080818683438266,-0.26600672009464726,-0.05905560054434595,0.8920297383857301,-0.4454687841141924,0.04850715678800268,-171.45065533792933,-1.9441208729079633,-53.21929666414088,ema,wxyz,-X
821,1,primary,0,-1.100985949831844,0.3065639532463179,-0.26478692927150427,-0.0618625651576422,0.891907177054395,-0.44552633073658293,0.04670009819447335,-171.25576379733988,-1.6148949401733974,-53.20965597291173,ema,wxyz,-X
822,1,primary,0,-1.1046872769546068,0.3066806570531482,-0.2579129482521809,-0.06180460804690252,0.8919380133875412,-0.4456440092829383,0.04503540483534696,-171.34761756491284,-1.4469795204243032,-53.20616423544213,ema,wxyz,-X
823,1,primary,0,-1.1070633366441291,0.3067301720085061,-0.250884764944941,-0.06188253291776821,0.892088778982736,-0.4456694022223665,0.04155654527906724,-171.5192585056273,-1.0878803161579527,-53.17222330042854,ema,wxyz,-X
824,1,primary,0,-1.111892879844674,0.30944753139544,-0.2477717586509637,-0.07635443369546904,0.8899389640981611,-0.4463421519004437,0.05438128420529988,-169.36670335594883,-1.6406965211773248,-53.42410880453023,ema,wxyz,-X
825,1,primary,0,-1.1155130658145405,0.30976693941278716,-0.24375177657541205,-0.0671967496710561,0.8911196552637518,-0.44618590461467167,0.04804680384213708,-170.63693784359452,-1.4707389052014042,-53.31493748195084,ema,wxyz,-X
826,1,primary,0,-1.1187879645434133,0.31270196299202035,-0.2391038932705019,-0.05816921222996764,0.8920780614650962,-0.44581058813568164,0.045453212288447925,-171.69910291411472,-1.675035800570228,-53.22818354292461,ema,wxyz,-X
827,1,primary,0,-1.1207968087353035,0.31238610873457895,-0.23860978544411052,-0.05340915665689912,0.8924726719227559,-0.4458553626330347,0.04304634093184959,-172.31224517844717,-1.673839092207614,-53.203434540629466,ema,wxyz,-X
828,1,primary,0,-1.128751647242376,0.3141512597885101,-0.22926614394093742,-0.039487834900015395,0.8935124497762774,-0.4458800773600363,0.03559732578596976,-174.12541480012115,-1.6273977359179206,-53.123683476921975,ema,wxyz,-X
829,1,primary,0,-1.134456717497935,0.3153310580328338,-0.22329235306292758,-0.02872970101584309,0.8943308706643643,-0.4456110860659342,0.027886520604030213,-175.62618940864178,-1.3909920249473406,-53.023784041406635,ema,wxyz,-X
830,1,primary,0,-1.138787577687974,0.3165892217080282,-0.2193327608329505,-0.021143548128487462,0.8946909131773788,-0.44553986133771256,0.0239865005688238,-176.60467408399663,-1.3798398790346433,-52.98584360174803,ema,wxyz,-X
831,1,primary,0,-1.1416651423068074,0.3168000049697076,-0.21727836202813303,-0.016015098822667037,0.8948750471916602,-0.44548631373855935,0.0220025179253191,-177.2325755908579,-1.4388479003395613,-52.96479847163849,ema,wxyz,-X
832,1,primary,0,-1.1443645772156552,0.3180638706118893,-0.21397942694432578,-0.010401093250239815,0.8951006523732865,-0.4453102304640126,0.019632575587649463,-177.9301795933617,-1.4831428923748795,-52.92724338799583,ema,wxyz,-X
833,1,primary,0,-1.1457855128125034,0.31903467381236544,-0.21408016948735598,-0.007727815716612371,0.8952010618309177,-0.44518978763528694,0.01901033261927968,-178.2365208503753,-1.556083998655922,-52.906914207670724,ema,wxyz,-X
834,1,primary,0,-1.1473937052892498,0.3193768014834462,-0.21137085205577463,-0.004901677135569441,0.8952931484929265,-0.44510665048568543,0.01749918616094374,-178.60392199311917,-1.54546974322324,-52.88856333252554,ema,wxyz,-X
835,1,primary,0,-1.1486452977426933,0.31972612518143984,-0.20907016510695914,-0.003360305362227763,0.8953522200265475,-0.4450604824545978,0.01594607784648636,-178.84152306493945,-1.4648479215507428,-52.876791245275115,ema,wxyz,-X
836,1,primary,0,-1.1491941546431466,0.3203553669439466,-0.20749512100139736,-0.0010048324528030004,0.8954696050759057,-0.44489697727792593,0.014137054357529705,-179.1758892465153,-1.399560580435242,-52.84927923914203,ema,wxyz,-X
837,1,primary,0,-1.1497063549240347,0.32050198249386064,-0.2052703167488229,0.0002114952483090372,0.8954286597962801,-0.4449845650056277,0.014007404897054938,-179.3072048141129,-1.4482183888957434,-52.85904680441832,ema,wxyz,-X
838,1,primary,0,-1.1506717228522072,0.3207936043650956,-0.20413931341484082,0.0009660011943502635,0.8954545985135748,-0.4449470075008013,0.013501457649710042,-179.4105265169531,-1.4348089683719296,-52.85249455620113,ema,wxyz,-X
839,1,primary,0,-1.1508978547860336,0.3221486675500549,-0.20469731112070125,0.002102403388096359,0.8955014991488945,-0.4447917362778188,0.015262904737940085,-179.4375524120534,-1.673628351931387,-52.83500075079507,ema,wxyz,-X
840,1,primary,0,-1.1514291094616964,0.3216531708743457,-0.20413084733941292,0.001208345211140213,0.8954120517090413,-0.4449549798982442,0.015838668498619594,-179.31608822936488,-1.6870078739271526,-52.858170660346914,ema,wxyz,-X
841,1,primary,0,-1.1518003374606398,0.32111321966206396,-0.20322606300061527,0.0009672330948920117,0.8954546575232667,-0.44490374288388507,0.01485531379470928,-179.34162965720202,-1.5738362968070814,-52.84971284156052,ema,wxyz,-X
842,1,primary,0,-1.1521360447216011,0.3198813604532749,-0.2050897151038764,0.0003264513539747759,0.8954097331389884,-0.44500778377845085,0.014469817071079182,-179.2953604751809,-1.5015147647483544,-52.86287251547451,ema,wxyz,-X
843,1,primary,0,-1.1524549422821315,0.31920413196526654,-0.20579085635491076,0.0005518141015549551,0.8953570329717564,-0.4451236985551664,0.014155281480061831,-179.33435473548556,-1.4806483597327542,-52.876824275134446,ema,wxyz,-X
844,1,primary,0,-1.1524305072410759,0.3201555186900408,-0.20403878244074938,0.0014253325591579858,0.8953801443768798,-0.4450508614079425,0.014902893772079547,-179.38595790413862,-1.6019810643084091,-52.86815392783185,ema,wxyz,-X
845,1,primary,0,-1.1524779724346783,0.3200007294183609,-0.20415322330189636,0.0009792584429573579,0.895384897010069,-0.4450590628176143,0.014399925801099894,-179.36584068126928,-1.5276066942456485,-52.86862275569304,ema,wxyz,-X
846,1,primary,0,-1.1523403244167145,0.3204251256480569,-0.2029116625834953,0.0012338846025615505,0.8954147142528476,-0.4449992668309585,0.014374266874815234,-179.3933860046116,-1.5380043143481663,-52.860653017138794,ema,wxyz,-X
847,1,primary,0,-1.152378308158427,0.3205907878156451,-0.20338831425574314,0.0018664236237142656,0.895336407587192,-0.4451167150925113,0.015503020898218199,-179.40046415689903,-1.6860221330366447,-52.87738032984806,ema,wxyz,-X
848,1,primary,0,-1.1528093496815006,0.3204674597328483,-0.2035899773362621,0.0026210485359355173,0.8953774778792857,-0.4450352377280757,0.01536031872770801,-179.48535607181077,-1.7099303581428889,-52.865781751959254,ema,wxyz,-X
849,1,primary,0,-1.152459191245272,0.32052373620707425,-0.2025694429975313,0.0026502299276191794,0.8954822209292304,-0.44487820123719846,0.01370964423093009,-179.57288602874414,-1.5421040910217594,-52.842391175135404,ema,wxyz,-X
850,1,primary,0,-1.1522897055740744,0.3208611982697858,-0.20147934078727586,0.0028473989380489936,0.8954974600184503,-0.44483772465157856,0.013985354718353145,-179.57912753691073,-1.5804730368333986,-52.837516769171714,ema,wxyz,-X
851,1,primary,0,-1.1522378647316078,0.32075817688441316,-0.20102170826380952,0.004000638862041174,0.8954710757068101,-0.4448864761218504,0.013840911280192644,-179.70478640708535,-1.624434459902606,-52.84224574255318,ema,wxyz,-X
852,1,primary,0,-1.152078355359502,0.3208978264121305,-0.20230447104009397,0.0027592216060823562,0.8954246454762117,-0.4449537959921551,0.014940227645554213,-179.52113701457532,-1.6739136282027278,-52.8543331272883,ema,wxyz,-X
853,1,primary,0,-1.1520082117264208,0.32099744572842054,-0.20286614673286174,0.0028244051767241677,0.8954227898341481,-0.4449427348806887,0.01536270997974833,-179.50628395277076,-1.7206009542640681,-52.853710720668474,ema,wxyz,-X
854,1,primary,0,-1.1520712160717155,0.3204979494375645,-0.20384563665095745,0.0034609582189315266,0.8954227138751764,-0.4449594552195208,0.014740029015173252,-179.6033726746436,-1.689157282880532,-52.853863854905185,ema,wxyz,-X
855,1,primary,0,-1.151711399955015,0.3207025315878155,-0.20538890883012612,0.004329045743025107,0.8954375646353904,-0.44493888222685885,0.014220347587502485,-179.71903762498172,-1.680106518527103,-52.84926772404056,ema,wxyz,-X
856,1,primary,0,-1.1518046121509427,0.3203483180986162,-0.20606322871937657,0.004546093291287588,0.8952966226718037,-0.4451881248820117,0.015192890846955236,-179.69118468301542,-1.7909005235010191,-52.88274330560093,ema,wxyz,-X
857,1,primary,0,-1.1522469852718173,0.3193481543956518,-0.20605278845726868,0.0030160741672694454,0.8952150535502276,-0.4453477507666311,0.01569369557444506,-179.50826429289648,-1.7641217720226863,-52.906030420867914,ema,wxyz,-X
858,1,primary,0,-1.1525214288967298,0.3193060904412416,-0.20571673360228643,0.0032226489196542675,0.895235225302874,-0.4453249602539709,0.015138879933876559,-179.55785254095662,-1.7177538368595389,-52.901719787713695,ema,wxyz,-X
859,1,primary,0,-1.1526327763240813,0.3198413309911129,-0.20455036844595822,0.0032276536051964355,0.8953594724935999,-0.4451094572271567,0.014091428427716665,-179.61225877850697,-1.6106306723117907,-52.87208714973246,ema,wxyz,-X
860,1,primary,0,-1.1523577444707318,0.32150572200564936,-0.20440284977307288,0.004092364498961262,0.8954534928603698,-0.4448512222966897,0.015927482478805138,-179.6077948374956,-1.8432725777119037,-52.84164817562957,ema,wxyz,-X
861,1,primary,0,-1.1524618761988643,0.32171985065311126,-0.20339731937702765,0.0035848752953064546,0.8953958478612023,-0.4449559187981618,0.016360153682633147,-179.5333993114983,-1.8617443061900503,-52.85660557428223,ema,wxyz,-X
862,1,primary,0,-1.1521041423334046,0.32102764036174225,-0.20413060484527562,0.0031655966793948404,0.895337840693954,-0.4450681880401734,0.01656617076418889,-179.47961040577366,-1.86143483504486,-52.87195929349119,ema,wxyz,-X
863,1,primary,0,-1.152189698404978,0.3205786027972646,-0.20486931044798454,0.002789415970267083,0.8953359373433859,-0.44510149618631895,0.015825187287538837,-179.47877183667984,-1.766185140788106,-52.875054936141545,ema,wxyz,-X
864,1,primary,0,-1.1524716387829994,0.32080640079275563,-0.20346696328660704,0.0038448532258401414,0.8953375153627037,-0.44509714029888725,0.01563606042341731,-179.59676478759735,-1.800631152537609,-52.87282986538603,ema,wxyz,-X
865,1,primary,0,-1.1523642084535233,0.32103154872693673,-0.20353599467034056,0.003281249901356625,0.8953678030004215,-0.4450344507063521,0.01581355221886704,-179.52998005676062,-1.7901213953031743,-52.86585755692207,ema,wxyz,-X
866,1,primary,0,-1.1523732734219432,0.3208009229301451,-0.20430717218924807,0.003288798765556645,0.895409465607133,-0.4449650350155631,0.015400984300591017,-179.5519541440752,-1.7482036250543005,-52.85610112432774,ema,wxyz,-X
867,1,primary,0,-1.1524566610760432,0.32073301796225817,-0.20424535666291135,0.002019546332527785,0.8953346312244438,-0.4450827661643176,0.016527275223688336,-179.36393831536378,-1.798959866198974,-52.87515146410959,ema,wxyz,-X
868,1,primary,0,-1.1526332136616175,0.3201368060249134,-0.20540795123951547,0.0020497854720655027,0.8953396622979206,-0.4451098836408105,0.015488027021804227,-179.42006157803297,-1.6938440331083824,-52.87626443666763,ema,wxyz,-X
869,1,primary,0,-1.1526282498088152,0.3204217776403495,-0.20398537133982458,0.0007126819214205828,0.8954327285804955,-0.44495319968543734,0.014709546595973087,-179.3228567919061,-1.5458580248348777,-52.855999520396416,ema,wxyz,-X
870,1,primary,0,-1.1524626741771389,0.3199642310047018,-0.20420256512434573,0.0018196828429365268,0.895317853772686,-0.4451807291448148,0.01472235946828714,-179.43541595858434,-1.6034917836822178,-52.883975138509776,ema,wxyz,-X
871,1,primary,0,-1.1525487235771155,0.31971446523260716,-0.20489469692448153,0.002397357302628177,0.8953143727954245,-0.44518764421816387,0.014641993695559708,-179.49879251875754,-1.6247205282140011,-52.884068328755255,ema,wxyz,-X
872,1,primary,0,-1.1525522924960008,0.31960878011947685,-0.2052251821435311,0.0011173055193509536,0.8953832345159856,-0.4450874839303386,0.01359215305346786,-179.42119944138759,-1.451742147932959,-52.87050293726879,ema,wxyz,-X
873,1,primary,0,-1.152370395550603,0.31955628361269894,-0.2055716739999453,0.001873789373129933,0.8954011152085346,-0.4450766193130431,0.0126544354899902,-179.54672020671987,-1.3941181476671636,-52.86665756832448,ema,wxyz,-X
874,1,primary,0,-1.152053521358774,0.31999962343885074,-0.20554623368055583,0.0025664441532555118,0.8954379243775329,-0.4449946518399289,0.012810026726146288,-179.60999780195854,-1.4454551351620863,-52.8557730662746,ema,wxyz,-X
875,1,primary,0,-1.1520939382173208,0.32064605273229285,-0.20482885383018096,0.003033498313450043,0.8954688936525399,-0.4449232391613966,0.013021890907591663,-179.6472413123198,-1.4910471187929557,-52.846535231827545,ema,wxyz,-X
876,1,primary,0,-1.1523622163311797,0.3206795396759775,-0.20325395769215085,0.0027949944556896703,0.8954043417675697,-0.4450246747959796,0.014010409434081649,-179.57214004105123,-1.580283068414451,-52.86154815124249,ema,wxyz,-X
877,1,primary,0,-1.1526906966489454,0.32021267411865545,-0.20387423245172787,0.0031705537489741882,0.8953704003099798,-0.4451013141567801,0.013660672515611863,-179.62840325367625,-1.5635184916394937,-52.870314261609145,ema,wxyz,-X
878,1,primary,0,-1.1525053160445997,0.3203009594906133,-0.2042606585317442,0.002888251866678267,0.895418211966663,-0.4450108028170425,0.01353769019109727,-179.6058636031571,-1.5365358470071797,-52.8588014595475,ema,wxyz,-X
879,1,primary,0,-1.1526129316279858,0.3203042634290541,-0.20397575995584674,0.003511840083545015,0.8954099260699978,-0.44503612238801676,0.013098894777308242,-179.69221772994635,-1.5233047973333564,-52.86062900662259,ema,wxyz,-X
880,1,primary,0,-1.1524386735969243,0.3209793027165591,-0.20369881765236908,0.00437918189593382,0.8954897996206317,-0.4448783543602736,0.012731510633786223,-179.80025709725123,-1.5298806811841013,-52.838939120161974,ema,wxyz,-X
881,1,primary,0,-1.1526659320311141,0.321470822379303,-0.20246352547152616,0.005566392860824809,0.8954911467324995,-0.44484810924650064,0.013220480098895383,-179.8972322092331,-1.6406048945193235,-52.83457076263393,ema,wxyz,-X
882,1,primary,0,-1.1526247388420068,0.32141736133446464,-0.20115664494209423,0.005647840174901487,0.895461974911959,-0.44490502238294327,0.013246676812153654,-179.9041518324146,-1.6474403003947242,-52.84180616098873,ema,wxyz,-X
883,1,primary,0,-1.1525990359333285,0.3206435755043392,-0.20183220747458,0.0056923918702352075,0.8953805725662174,-0.44506923623253936,0.01321370141831986,-179.91010532319729,-1.6463113598905534,-52.86272448843483,ema,wxyz,-X
884,1,primary,0,-1.152312755364095,0.3209129568870083,-0.2026655091456121,0.006174454951257409,0.8954464998550259,-0.4449289314877386,0.013254732310287325,-179.95775268221507,-1.6751200049398216,-52.84428872322374,ema,wxyz,-X
885,1,primary,0,-1.1519423907291118,0.32130103269248916,-0.20245876637000526,0.006458858247565701,0.8954895730086373,-0.44485640445297653,0.012628824177892996,179.98098998814544,-1.625383543819218,-52.833761308656776,ema,wxyz,-X
886,1,primary,0,-1.1511483981293138,0.32154775053957374,-0.20442164422736656,0.00607450656563996,0.8955386580344253,-0.44475165362670177,0.013022247586303787,-179.95968028005194,-1.6461706893221861,-52.82135626035269,ema,wxyz,-X
887,1,primary,0,-1.1513568185099199,0.3208915361937708,-0.20372210620918924,0.004212248230168952,0.895512493926265,-0.4448385088782592,0.012582972851271045,-179.79076671790796,-1.5061333852252796,-52.83377581932628,ema,wxyz,-X
888,1,primary,0,-1.1513374434344885,0.3205241185235521,-0.20359895302243383,0.00482631326521324,0.8954597019261689,-0.44493828630437976,0.012591676103078155,-179.85318381557235,-1.5383186690277584,-52.84592898480965,ema,wxyz,-X
889,1,primary,0,-1.1518093695289586,0.32035653518550516,-0.20364268406896008,0.004734757785537246,0.8953871929370323,-0.44508466362521926,0.012609480507922807,-179.8426268570519,-1.535451169668524,-52.86478721901283,ema,wxyz,-X
