frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,torso_link_n_tags,torso_link_tags_used,torso_link_pos_x,torso_link_pos_y,torso_link_pos_z,torso_link_quat_w,torso_link_quat_x,torso_link_quat_y,torso_link_quat_z,torso_link_residual_max_pos_m,torso_link_residual_max_rot_deg,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.588066577911377,direct,direct,direct,0,0,0,3,0,0,2,1,-0.7053863400082699,0.8335546183630069,-1.0154329145312937,0.7527900303269165,-0.2105179689358028,0.02310068705009166,0.6232621545171488,1,0,-1,,,,,,,,0,,,,,,,,1,9,-0.8146515393476218,0.9995132860761687,-0.5784903132388539,0.1651933358593131,0.9730158311698032,-0.09159003933777524,0.13252403093293705,0.0,1.7075472925031877e-06,,,,,,,,-0.7622952979975157,0.919991424463612,-0.7878586430248147,0.7527900303269165,-0.2105179689358028,0.02310068705009166,0.6232621545171488,,,,,,,,-0.7622952979975157,0.919991424463612,-0.7878586430248147,0.7527900303269165,-0.2105179689358028,0.02310068705009166,0.6232621545171488,head,0,0,,,,,,,,0.22202129000890983,0.9286448529635535,-0.2971956995770274,-0.9480972918387809,0.13445294300357144,-0.2881560884757546,,,,,,,,,,,,,,,,1.3361205266876748,
1303,134.00223660469055,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7122364027143648,0.7999989695689784,-1.067231054967603,0.7572063077520719,-0.03375915296639233,-0.04809601664782153,0.6505272479105537,1,1,8,-1.0919550629082806,0.2494546608975935,-0.07972733371230656,0.7639742312832881,-0.19165171725179825,-0.3759456366374884,-0.4881371441539553,1,-1.1635650094955652,0.2731456865105978,-0.03836610965921267,0.4217172205093097,0.7182026474114669,-0.14588013337997702,-0.5339087280257764,3,9|12|pelvis_fk,-0.9547469391928315,0.5040399552111553,-0.36143408082706124,0.22545573494467777,0.9278377451302166,-0.12359683541798494,-0.2702048344624687,0.6532589287410826,47.592939629098815,-1.1364525455403538,0.22695548612042774,-0.08343693931868651,0.7639742312832881,-0.19165171725179825,-0.3759456366374884,-0.4881371441539553,-0.7414263307416137,0.7971364066815544,-0.8189575085808009,0.7572063077520719,-0.03375915296639233,-0.04809601664782153,0.6505272479105537,-1.3144424760686468,0.13695878701176473,-0.09827536174420634,0.7639742312832881,-0.19165171725179825,-0.3759456366374884,-0.4881371441539553,-1.0279344034051303,0.46704759684665953,-0.4586164351625036,0.7572063077520719,-0.03375915296639233,-0.04809601664782153,0.6505272479105537,fused,0,0,,,,,,,,0.14900214581706694,0.9884140325311097,0.028914716624920993,-0.981919309398758,0.15134923863382566,-0.11370082583177363,,,,,,,,,,,,,,,,1.4211742196054327,
1304,134.0918481349945,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7123059776045546,0.8026299350985152,-1.0604598338906024,0.756710053717088,-0.040126443828468666,-0.050238252214510636,0.6505811871884967,1,1,8,-1.0922253091456242,0.2545704447123671,-0.06879704942465215,0.7652572017011919,-0.19221026581890352,-0.37413933163577495,-0.48729497173829256,1,-1.163678210901225,0.27812747301635055,-0.02708914551915967,0.42215591370878874,0.717240619628178,-0.14419368374588934,-0.5353115538113066,3,9|12|pelvis_fk,-0.9568185392806052,0.5081541745869816,-0.35397783361754726,0.22711212924806662,0.9279145700970894,-0.12271790374509575,-0.26895157082707766,0.6596921779341477,47.93594339696519,-1.1367072498318769,0.23201056228912684,-0.07231964191233436,0.7652572017011919,-0.19221026581890352,-0.37413933163577495,-0.48729497173829256,-0.7443666276022909,0.8014699459469776,-0.8125268406305464,0.756710053717088,-0.040126443828468666,-0.050238252214510636,0.6505811871884967,-1.3146350125768875,0.1417710325961657,-0.08641001186306327,0.7652572017011919,-0.19221026581890352,-0.37413933163577495,-0.48729497173829256,-1.0295008200895892,0.47162048927157163,-0.44946842624680483,0.756710053717088,-0.040126443828468666,-0.050238252214510636,0.6505811871884967,fused,0,0,,,,,,,,0.1484404737816751,0.9886344150205205,0.023820562136634606,-0.9805708853984163,0.15026797476417417,-0.12609629046581539,,,,,,,,,,,,,,,,1.4217626345442642,
1305,134.1900293827057,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7110748741852027,0.8121558426934383,-1.0525123118693107,0.7489034056625611,-0.22546324136937715,0.03433503485981792,0.622198618737945,1,1,8,-1.092335285109114,0.2523264092363421,-0.07759243962930529,0.7631342157330147,-0.19003711326638792,-0.38033864550189644,-0.48667707886926187,1,-1.1643899057745637,0.2758409069992092,-0.036908289942747106,0.4234164478160186,0.7200564134188925,-0.14695931095226564,-0.5297548811833839,3,9|12|pelvis_fk,-0.9730670995191683,0.5721024559258577,-0.3722148749568398,0.2953286539116325,0.9160156562226307,-0.12866627372828202,-0.2390424517499882,0.6443593159887007,45.68767795444421,-1.1367031240244097,0.22962327758787604,-0.08160026738742965,0.7631342157330147,-0.19003711326638792,-0.38033864550189644,-0.48667707886926187,-0.7683595205932756,0.9072625429821104,-0.8285185957831162,0.7489034056625611,-0.22546324136937715,0.03433503485981792,0.622198618737945,-1.3141744796855925,0.1388107509940118,-0.09763157841992706,0.7631342157330147,-0.19003711326638792,-0.38033864550189644,-0.48667707886926187,-1.0412670001394342,0.5230366469880611,-0.4630750871015216,0.7489034056625611,-0.22546324136937715,0.03433503485981792,0.622198618737945,fused,0,0,,,,,,,,0.2233799684435364,0.9164507526387259,-0.33199308379253345,-0.9474159056468264,0.12407041126361411,-0.2949739560982973,,,,,,,,,,,,,,,,1.3317136611754883,
1306,134.30490398406982,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7067953133368892,0.8178443290999922,-1.0553943803175874,0.7580961471704726,-0.03429774878087243,-0.053347327581878594,0.6490515840160327,1,1,8,-1.0927560665725622,0.2523409197572991,-0.07906553663563098,0.7650066841391037,-0.18687172856767909,-0.3748381658708299,-0.48922395657941126,1,-1.1645331124853748,0.2754543425023357,-0.037667162645349625,0.4187463109991005,0.7210985390108331,-0.14296358343940832,-0.5331321017076819,3,9|12|pelvis_fk,-0.9552636855736814,0.5101505974969861,-0.35859295046304207,0.2227918283339783,0.9292228419833918,-0.1225760858170943,-0.2681115707120304,0.6579395405639576,47.75458419095887,-1.137186691853927,0.22976703202020773,-0.08310770555097041,0.7650066841391037,-0.18687172856767909,-0.3748381658708299,-0.48922395657941126,-0.7381470191749253,0.8135322409686719,-0.8074055167833694,0.7580961471704726,-0.03429774878087243,-0.053347327581878594,0.6490515840160327,-1.3149091929793864,0.1394714810718422,-0.09927638121232815,0.7650066841391037,-0.18687172856767909,-0.3748381658708299,-0.48922395657941126,-1.0265281060771558,0.47650186102025704,-0.45334094899784877,0.7580961471704726,-0.03429774878087243,-0.053347327581878594,0.6490515840160327,fused,0,0,,,,,,,,0.15177220785230072,0.9877463967939618,0.03636279065450809,-0.9804276238358237,0.1551114114296858,-0.12125231735488129,,,,,,,,,,,,,,,,1.418333702999166,
1307,134.42580580711365,direct,direct,direct,0,0,0,3,0,0,5,1,-0.715280726288593,0.8370559337834031,-1.022036978929049,0.7581328313681052,-0.024597715668432277,-0.05937147627618523,0.6489257200870232,1,1,8,-1.09298088522945,0.2509898471423716,-0.08170038258149726,0.764771399099038,-0.18604837280616274,-0.376613623515212,-0.4885415936018355,1,-1.1649483185115919,0.27399716089720505,-0.04057433170656977,0.41944590090928874,0.7219391217049614,-0.14321609541208624,-0.5313738709959122,3,9|12|pelvis_fk,-0.9574195471200682,0.5122294558363333,-0.34843284923165335,0.21926122725138744,0.930006725124741,-0.12273247046637077,-0.26823263436836203,0.6650090379627576,48.02370458492354,-1.1373499842183088,0.22831853571265578,-0.08587107712481874,0.764771399099038,-0.18604837280616274,-0.376613623515212,-0.4885415936018355,-0.7457675041707938,0.8271162626982747,-0.7741019888347085,0.7581328313681052,-0.024597715668432277,-0.05937147627618523,0.6489257200870232,-1.3148263801737436,0.1376332899937925,-0.1025538552981047,0.764771399099038,-0.18604837280616274,-0.376613623515212,-0.4885415936018355,-1.0302969421722687,0.4823747763460336,-0.4383279220664066,0.7581328313681052,-0.024597715668432277,-0.05937147627618523,0.6489257200870232,fused,0,0,,,,,,,,0.15074087522864982,0.9868645924188363,0.05809875011827059,-0.9810229816498095,0.15658072438686665,-0.11435202764009852,,,,,,,,,,,,,,,,1.4192206485794716,
1308,134.52932357788086,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7076503477591246,0.8158461402872261,-1.0535406922673671,0.7574583591731006,-0.03637417394741918,-0.054906962788497604,0.6495529070258864,1,1,8,-1.0919542043436297,0.25297802754893706,-0.07850448153689493,0.7622906664098511,-0.1924559903313644,-0.37979580384947365,-0.48747182387121735,1,-1.1638208335776692,0.276903438442769,-0.037727498861635525,0.423535318359736,0.7185511518995887,-0.14871647582110192,-0.5312113383814796,3,9|12|pelvis_fk,-0.9559709836736552,0.5105432127309948,-0.3576944593952683,0.22559837278602243,0.9286424741431466,-0.12556878646252034,-0.266385077059366,0.6576503034948923,48.0568038480312,-1.136423124246466,0.23044483627721277,-0.08234771634458235,0.7622906664098511,-0.1924559903313644,-0.37979580384947365,-0.48747182387121735,-0.7402586919437072,0.8117896126968552,-0.8057096198138745,0.7574583591731006,-0.03637417394741918,-0.054906962788497604,0.6495529070258864,-1.3142988038578112,0.14031207119031563,-0.09772065557533204,0.7622906664098511,-0.1924559903313644,-0.37979580384947365,-0.48747182387121735,-1.0272787479007592,0.47605084194358543,-0.45171513769460325,0.7574583591731006,-0.03637417394741918,-0.054906962788497604,0.6495529070258864,fused,0,0,,,,,,,,0.1501324928231257,0.9880129491346767,0.035925575025484935,-0.9800241674731044,0.15351588088772603,-0.12643379881943967,,,,,,,,,,,,,,,,1.4199959532593815,
1309,134.62099742889404,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7096338575251562,0.8057275527026534,-1.0638834914249726,0.7579227320960507,-0.02866228471816481,-0.04812801788532903,0.6499348425044027,1,1,8,-1.0923939719226006,0.25058449750097056,-0.07703363856806922,0.764132066071129,-0.19060255217502134,-0.3755741155162841,-0.4885866724138072,1,-1.1640277149004798,0.274169568543724,-0.03565307198316825,0.4208610306743134,0.7188451509130994,-0.145315637016992,-0.533873587571837,3,9|12|pelvis_fk,-0.9533729430283696,0.5052046078846868,-0.35922681486124597,0.22367314485572232,0.9278910758347625,-0.12365062971619264,-0.27147559269176896,0.6543695360220245,47.49100846813472,-1.1368869847620666,0.22808912443657348,-0.08081913710336232,0.764132066071129,-0.19060255217502134,-0.3755741155162841,-0.4885866724138072,-0.7371868256802226,0.8009494134113314,-0.8154524077603904,0.7579227320960507,-0.02866228471816481,-0.04812801788532903,0.6499348425044027,-1.3148590361199308,0.13810763217898508,-0.09596113124453472,0.764132066071129,-0.19060255217502134,-0.3755741155162841,-0.4885866724138072,-1.0260229309000768,0.4695285227951582,-0.4557067695024626,0.7579227320960507,-0.02866228471816481,-0.04812801788532903,0.6499348425044027,fused,0,0,,,,,,,,0.15053678878641308,0.987959700933807,0.035697402603798736,-0.9824418651276053,0.15352634786702396,-0.1060077457321135,,,,,,,,,,,,,,,,1.419587986107942,
1310,134.7081606388092,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7132622490052007,0.8225945447793173,-1.0375925158680417,0.7580711387492951,-0.04747749075424252,-0.04920689358843238,0.6485774572789317,1,1,8,-1.0922672035982792,0.2495375521905595,-0.08311669797084975,0.762843260845193,-0.1909979572929457,-0.37881584756486364,-0.4879431250942154,1,-1.164134258045906,0.2732703165195371,-0.04222803961272987,0.4223569703043937,0.7193021381056632,-0.14745683455341557,-0.5314842478337451,3,9|12|pelvis_fk,-0.958717887665466,0.5147849179655686,-0.3548759444954152,0.22916418281370896,0.9282485025463338,-0.12513702216045516,-0.26491360954210635,0.661531317815941,47.70761643333052,-1.1367249213711743,0.2269944234922382,-0.08703060636483892,0.762843260845193,-0.1909979572929457,-0.37881584756486364,-0.4879431250942154,-0.7473098270493352,0.8246329615577409,-0.789930231120513,0.7580711387492951,-0.04747749075424252,-0.04920689358843238,0.6485774572789317,-1.3145557924627542,0.1368219086989529,-0.1026862399407956,0.762843260845193,-0.1909979572929457,-0.37881584756486364,-0.4879431250942154,-1.0309328097560448,0.4807274351283469,-0.4463082355306543,0.7580711387492951,-0.04747749075424252,-0.04920689358843238,0.6485774572789317,fused,0,0,,,,,,,,0.15385192706594447,0.988008142883904,0.013018991251055462,-0.978663263542344,0.1541863395625525,-0.13581159481041644,,,,,,,,,,,,,,,,1.4163176882301232,
1311,134.80416822433472,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7051433195311565,0.8202018073444567,-1.0510965000218178,0.7502958096638893,-0.22727457136786258,0.030656932594041866,0.620050497696992,1,1,8,-1.0918923794906852,0.25149730868496356,-0.0789526684729509,0.7635568185119582,-0.190003792460441,-0.37996241172192535,-0.4863209942342653,1,-1.1639259885046755,0.27493899821951695,-0.038189371695271354,0.42360101423002977,0.7199182160038539,-0.14636518995233677,-0.5299595967423696,3,9|12|pelvis_fk,-0.9717765758980786,0.5739090383390255,-0.37235564355192136,0.2951971664515599,0.9162478279611597,-0.1293306139672459,-0.23795407743151303,0.6426522703065888,46.00295168292097,-1.1362451805259521,0.22875826374319902,-0.08292316912934643,0.7635568185119582,-0.190003792460441,-0.37996241172192535,-0.4863209942342653,-0.7641032910451844,0.914967809771088,-0.8273932891750784,0.7502958096638893,-0.22727457136786258,0.030656932594041866,0.620050497696992,-1.31365638466702,0.13780208397614083,-0.09880517175492853,0.7635568185119582,-0.190003792460441,-0.37996241172192535,-0.4863209942342653,-1.0388798378561022,0.5263849468736145,-0.46309923046500345,0.7502958096638893,-0.22727457136786258,0.030656932594041866,0.620050497696992,fused,0,0,,,,,,,,0.22919506557927383,0.9165074979745963,-0.3278469583059433,-0.9443776628336525,0.1277672990305334,-0.30302862445533013,,,,,,,,,,,,,,,,1.3257476383580624,
1312,134.8974597454071,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7110700259017022,0.8111526123709748,-1.0509073384255438,0.7572376543411916,-0.044416050055621534,-0.049678545758143365,0.6497310146796617,1,1,8,-1.0929853879886393,0.2473131949620223,-0.08178623270450647,0.7639680690848306,-0.18935897316013264,-0.37851832752332953,-0.4870521988775712,1,-1.1649349545779446,0.2706839964722584,-0.04083424246739761,0.4223965854453608,0.7200898111627992,-0.14548071523810144,-0.5309304567996025,3,9|12|pelvis_fk,-0.9582807189930737,0.5087379635990782,-0.35901817815619136,0.22836683273948094,0.9285565731128333,-0.12354501405081574,-0.2652695039703456,0.6600874658894853,47.67597510350001,-1.137362204962852,0.224620861476796,-0.08575563016917304,0.7639680690848306,-0.18935897316013264,-0.37851832752332953,-0.4870521988775712,-0.744308501267542,0.8118305191789604,-0.8031277101311376,0.7572376543411916,-0.044416050055621534,-0.049678545758143365,0.6497310146796617,-1.314869472859703,0.13385152753589077,-0.10163322002783928,0.7639680690848306,-0.18935897316013264,-0.37851832752332953,-0.4870521988775712,-1.0295889870636226,0.4728410233574256,-0.4523804650794884,0.7572376543411916,-0.044416050055621534,-0.049678545758143365,0.6497310146796617,fused,0,0,,,,,,,,0.1507633013093868,0.9884146285676669,0.017519960380552778,-0.9795885294673303,0.15175364612158773,-0.13182239500493656,,,,,,,,,,,,,,,,1.4194325613067884,
1313,134.99926495552063,direct,direct,direct,0,0,0,3,0,0,5,1,-0.71267497708194,0.8178915972078136,-1.0439022920373637,0.7581050019047751,-0.038561213944094196,-0.051051822231627485,0.648986556342232,1,1,8,-1.0928985309162356,0.25295179969009696,-0.07656012435940962,0.7660540952190634,-0.18440679862839518,-0.37423024516583964,-0.4889856638193436,1,-1.1647697044329155,0.2756593175083085,-0.03510046864604315,0.4178527375969775,0.722431602787926,-0.1407843061972572,-0.5326081562504812,3,9|12|pelvis_fk,-0.9576209038382504,0.5117156552377486,-0.3534288875976644,0.22386952903949678,0.9293809831516164,-0.12139115489964572,-0.2672033114239025,0.6624571186035847,47.543624046763206,-1.1372585380895528,0.2302630843702187,-0.08073288851722706,0.7660540952190634,-0.18440679862839518,-0.37423024516583964,-0.4889856638193436,-0.744539152699992,0.8159423486405327,-0.7959489199243697,0.7581050019047751,-0.038561213944094196,-0.051051822231627485,0.648986556342232,-1.3146985667828217,0.1395082230907056,-0.09742394514849678,0.7660540952190634,-0.18440679862839518,-0.37423024516583964,-0.4889856638193436,-1.0296188597414069,0.47772528586561913,-0.44668643253643325,0.7581050019047751,-0.038561213944094196,-0.051051822231627485,0.648986556342232,fused,0,0,,,,,,,,0.15242032226776264,0.9879371495426219,0.027353864688392883,-0.980062668585383,0.1546589649324177,-0.12473079095127537,,,,,,,,,,,,,,,,1.4177218478040907,
1314,135.11502289772034,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7104684882399174,0.7942330272655536,-1.0737072278885045,0.7576908137234913,-0.03859396998216742,-0.04436463740325081,0.6499591642773622,1,1,8,-1.0929723809562424,0.24735433818663877,-0.08663552872951286,0.7632252768815423,-0.1862122940517788,-0.38105274651880805,-0.48745354921627165,1,-1.1652800327768966,0.2704843783747818,-0.04618055710576881,0.42151838411792886,0.7227596392824216,-0.14574665645265805,-0.5279191868153922,3,9|12|pelvis_fk,-0.9554795862699957,0.5024111276768359,-0.36890784994055137,0.22733285986562224,0.9286312268380897,-0.12337557732764692,-0.2659742135726164,0.6516851647643594,46.96266241491026,-1.1372717385713902,0.22458293629659537,-0.09099788713379137,0.7632252768815423,-0.1862122940517788,-0.38105274651880805,-0.48745354921627165,-0.7398180795851034,0.7944365742008153,-0.8254360856739577,0.7576908137234913,-0.03859396998216742,-0.04436463740325081,0.6499591642773622,-1.3144691690319812,0.13349732873642178,-0.10844732075090543,0.7632252768815423,-0.1862122940517788,-0.38105274651880805,-0.48745354921627165,-1.0271436243085423,0.46396695146861855,-0.46694170321243156,0.7576908137234913,-0.03859396998216742,-0.04436463740325081,0.6499591642773622,fused,0,0,,,,,,,,0.1511697274399016,0.9883605911051317,0.017060347477723208,-0.981511761168288,0.15212718050577692,-0.11615499834138707,,,,,,,,,,,,,,,,1.4190225743091853,
1315,135.20565962791443,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7105428264341525,0.8161882832397851,-1.0499290552189071,0.757627602625479,-0.03374454246378135,-0.05132997991073279,0.6497899312518186,1,1,8,-1.0910202132284224,0.2501300584465017,-0.07293918464562865,0.7646747899106754,-0.19233953048233884,-0.37471741485173443,-0.48771388097503554,1,-1.1625040035633096,0.27379248137680356,-0.03134402314305242,0.42200892713485677,0.7173832776275533,-0.14504801819921645,-0.5350053932581578,3,9|12|pelvis_fk,-0.9548808774988655,0.5087912280944589,-0.35278242095801987,0.2251866507555144,0.9279421191704204,-0.12343254885013352,-0.27014588961408004,0.6597526431671408,47.91590668674452,-1.1355217613391468,0.22761599091469145,-0.07650695410594578,0.7646747899106754,-0.19233953048233884,-0.37471741485173443,-0.48771388097503554,-0.740950763209276,0.8122943295853731,-0.8018157857107703,0.757627602625479,-0.03374454246378135,-0.05132997991073279,0.6497899312518186,-1.3135279537820446,0.13755972078745043,-0.09077803194721429,0.7646747899106754,-0.19233953048233884,-0.37471741485173443,-0.48771388097503554,-1.0272393584956603,0.4749270251864117,-0.4462969088289923,0.757627602625479,-0.03374454246378135,-0.05132997991073279,0.6497899312518186,fused,0,0,,,,,,,,0.15027655681224072,0.9880617890225054,0.033924291389835846,-0.9811333622754547,0.15326870219533364,-0.11783900185176123,,,,,,,,,,,,,,,,1.4198607836173545,
1316,135.30414366722107,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7098147077185293,0.8111275311182579,-1.0575404300504814,0.7575729718469342,-0.031573792077966116,-0.04995331972869907,0.6500699607187707,1,1,8,-1.0929417575084677,0.24783473813320211,-0.08229438321176308,0.76401809052214,-0.18718380299259038,-0.37920961948142284,-0.48727676503696427,1,-1.1650605505321918,0.2709732390926907,-0.04150848532843853,0.42156737397959426,0.7216603360239684,-0.1448260484944189,-0.5296345195351359,3,9|12|pelvis_fk,-0.9552253174859564,0.5056415284862228,-0.36117176031405396,0.2243829389476434,0.9289416340658951,-0.12309920003684201,-0.26751882954007616,0.656818048764988,47.405016786441074,-1.1372687737369929,0.2250823803179679,-0.08647120570303655,0.76401809052214,-0.18718380299259038,-0.37920961948142284,-0.48727676503696427,-0.7389989370467076,0.8068506805698451,-0.8092865492995315,0.7575729718469342,-0.031573792077966116,-0.04995331972869907,0.6500699607187707,-1.3145768386510939,0.13407294905703104,-0.10317849566813045,0.76401809052214,-0.18718380299259038,-0.37920961948142284,-0.48727676503696427,-1.0267878878489007,0.4704618148134381,-0.45623252248383095,0.7575729718469342,-0.031573792077966116,-0.04995331972869907,0.6500699607187707,fused,0,0,,,,,,,,0.1498274240383568,0.9881052955617139,0.03463622220924915,-0.9817964326388416,0.15282428364982692,-0.11278520818157912,,,,,,,,,,,,,,,,1.4203116224317778,
1317,135.39679384231567,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7130237032746835,0.8101681940154626,-1.0533443502511763,0.7578228158779433,-0.03630811073569993,-0.04879383260726884,0.6496194753308453,1,1,8,-1.0930003855252477,0.2514845193048766,-0.07637786422365478,0.7650269817710552,-0.18843264362657397,-0.3746909091495687,-0.4887060247007807,1,-1.1646865830842947,0.27473632986636054,-0.03489964843345778,0.4197222549232085,0.7199956359974153,-0.1434012978529343,-0.5337373704744205,3,9|12|pelvis_fk,-0.9567084453249152,0.5085595857525704,-0.355880654402037,0.2249362563233521,0.9284503036063079,-0.1222992666508134,-0.2691219123394886,0.658960712098928,47.53696210584806,-1.1374481148856543,0.22891856328117052,-0.08027362903177762,0.7650269817710552,-0.18843264362657397,-0.3746909091495687,-0.4887060247007807,-0.743305471009832,0.8080770394050731,-0.8051939087540274,0.7578228158779433,-0.03630811073569993,-0.04879383260726884,0.6496194753308453,-1.315239032327281,0.13865473918634627,-0.09585668826426902,0.7650269817710552,-0.18843264362657397,-0.3746909091495687,-0.4887060247007807,-1.0292722516685564,0.4733658892957097,-0.45052529850914824,0.7578228158779433,-0.03630811073569993,-0.04879383260726884,0.6496194753308453,fused,0,0,,,,,,,,0.1512273983407419,0.9881361438437946,0.026781247555075736,-0.9810496963336987,0.15335251673136258,-0.11842507730930278,,,,,,,,,,,,,,,,1.4189315991653337,
1318,135.50019431114197,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7099189391143342,0.8102713254087448,-1.0568975616887624,0.7567782101665975,-0.04870530135700827,-0.052525042323191586,0.6497350645961099,1,1,8,-1.0931026983775394,0.25185166568200645,-0.07679803549508635,0.7633007649514845,-0.19218700339211067,-0.37722383221574535,-0.4879941376288314,1,-1.164781955242712,0.2756682087010347,-0.03562940163532181,0.42235873146525443,0.7181658657019754,-0.14705210414260136,-0.5331290368783406,3,9|12|pelvis_fk,-0.9589583388311937,0.5117228144171122,-0.35743510266879636,0.22869228307152883,0.9284095847054318,-0.12454960842478996,-0.2650337294229758,0.6578395309370358,48.09927034474524,-1.1376010800240952,0.22935907794530105,-0.08053668869430974,0.7633007649514845,-0.19218700339211067,-0.37722383221574535,-0.4879941376288314,-0.7456166139351534,0.8116371999186494,-0.8094631049144274,0.7567782101665975,-0.04870530135700827,-0.052525042323191586,0.6497350645961099,-1.3155946066103188,0.13938872699847948,-0.09549130149120333,0.7633007649514845,-0.19218700339211067,-0.37722383221574535,-0.4879941376288314,-1.0306056102727361,0.4755129634585644,-0.45247720320281537,0.7567782101665975,-0.04870530135700827,-0.052525042323191586,0.6497350645961099,fused,0,0,,,,,,,,0.15017093152647232,0.9885271745653263,0.016208530789801855,-0.9782941825047642,0.15094427890802398,-0.1419729451067075,,,,,,,,,,,,,,,,1.4200352077619565,
1319,135.5960350036621,direct,direct,direct,0,0,0,3,0,0,5,1,-0.708673364673847,0.8154279975168051,-1.0573464262431684,0.7462566900262328,-0.24161158762212778,0.025990542739427684,0.619717100785444,1,1,8,-1.093224826311958,0.2517007272923567,-0.08059872848935035,0.7644796191185628,-0.18730204527678893,-0.3744320452924361,-0.4901933284384766,1,-1.1649326996161866,0.27498045898389817,-0.03917367570055448,0.4180101906246556,0.7209014737863432,-0.14372389994456938,-0.5337714737706962,3,9|12|pelvis_fk,-0.9775975310926617,0.5748068931324981,-0.37661832099346076,0.2949276358676588,0.9172263196601964,-0.1271563739518004,-0.23567949568758606,0.6406735902355656,46.9625068488555,-1.1377122960039132,0.22923788283340274,-0.08463427792161017,0.7644796191185628,-0.18730204527678893,-0.3744320452924361,-0.4901933284384766,-0.7738409727741683,0.9136335212394003,-0.836872260035756,0.7462566900262328,-0.24161158762212778,0.025990542739427684,0.619717100785444,-1.3156621747717339,0.13938650499758692,-0.10077647565064946,0.7644796191185628,-0.18730204527678893,-0.3744320452924361,-0.4901933284384766,-1.0447515737729511,0.5265100131184937,-0.4688243678432027,0.7462566900262328,-0.24161158762212778,0.025990542739427684,0.619717100785444,fused,0,0,,,,,,,,0.2305504133643883,0.9123768321807302,-0.33825289798812763,-0.9374952973584648,0.11514911144159794,-0.3283949597131078,,,,,,,,,,,,,,,,1.3232855363307487,
