frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z
496,127.05604457855225,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8201261142905691,0.17614040252850716,-0.18579104236457583,0.990276075962888,0.043773835469941604,-0.11766798074766034,-0.05992821547954899
497,127.30089926719666,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8189582648298159,0.17623339457286566,-0.17636819843753493,0.991674452839618,0.04570127819269717,-0.10220298203362523,-0.06362171972080485
498,127.54700207710266,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8238492282754816,0.17426456579410934,-0.1738367596069912,0.9906270998210511,0.05004217654962882,-0.11145904415444866,-0.061078729051002104
499,127.79980659484863,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8236874053079573,0.17592461269043794,-0.19111107659429521,0.9842656701264573,0.07517787149099517,-0.1464699061653129,-0.06415562981160673
500,128.05014419555664,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8218203281032511,0.17605638872757773,-0.17469520481389947,0.9903247926178966,0.048299578048386686,-0.11635828363064081,-0.05817822373705979
501,128.30670857429504,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8165888835732164,0.1791511989469679,-0.18006518330816035,0.9925664832748304,0.04290493433089892,-0.09444066038915684,-0.0636545721433814
502,128.5624783039093,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8177536053265574,0.1739915177704509,-0.1685474791427576,0.9924424572330435,0.04234615195870431,-0.09790326783487067,-0.060660717460170356
503,128.8301022052765,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8230210476812947,0.17938354912953242,-0.1668128663926624,0.9910609469630974,0.035699278010040206,-0.1122638732346102,-0.06261456476359151
504,129.08836913108826,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8170403481525146,0.17557774999048162,-0.1787997630292789,0.9924437739367034,0.04302809212101989,-0.09592472017580708,-0.06326442066352778
505,129.3362672328949,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8193521815064434,0.1758088363316003,-0.16975775162747236,0.9920000581954926,0.04420955256803714,-0.10120277738814966,-0.061150616111350926
506,129.57549476623535,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8151079804121195,0.17638184873730461,-0.186649484362378,0.9908591834821716,0.05537708138108992,-0.10670397955350171,-0.061202272132676615
507,129.82960653305054,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8183636864282238,0.1742630146572463,-0.1783983433160734,0.9916484326520462,0.045068969693271954,-0.10371438369455112,-0.06201210046746272
508,130.10651206970215,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8242012352894877,0.17245011351723716,-0.16873182601609515,0.990611615327923,0.04589988983780178,-0.114151785305838,-0.05959192564241165
509,130.3652572631836,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8173212584681013,0.1764328620983898,-0.17501689209130364,0.9926241302264819,0.038745297246981655,-0.09662497444716527,-0.062126905173589514
510,130.62033867835999,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8169734329517692,0.17611401122766357,-0.16860811819417848,0.9928742733901865,0.049613321587362744,-0.08844693613254001,-0.06258062839045858
511,130.88444209098816,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8250490867778341,0.175076958769464,-0.17837254591667737,0.9866496299008174,0.05744691762174772,-0.1392933400426034,-0.06180392295086007
512,131.1319921016693,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8165665129547136,0.17547074596956203,-0.1795638150910096,0.9924521288023054,0.041300741607885,-0.09812557394563522,-0.06086372085446914
513,131.38788080215454,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8177588928358072,0.17602833754875696,-0.18041598154784264,0.9914363930608397,0.051812233595192,-0.10331353513520854,-0.06079214112248018
514,131.6446726322174,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8163615824607596,0.17763760583059013,-0.18570653355985156,0.9907750896706771,0.052835428916056575,-0.10855491025019641,-0.061554614773304366
515,131.8942379951477,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8198593828828217,0.17831378231276476,-0.18155541879678688,0.9899909178627275,0.05234611919367374,-0.11516849441636444,-0.0625626425955924
516,132.14973950386047,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8126224177114004,0.1763850506820334,-0.18972580612211484,0.9899066049781527,0.06349079059096574,-0.11033830995996588,-0.062283948862769715
517,132.40167880058289,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8219953438252497,0.17662600607814793,-0.1783278969655747,0.9917271200595142,0.044616414489060216,-0.10524074171457257,-0.05840446198681159
518,132.65325284004211,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8179284530781386,0.17368882174498346,-0.17461201156946132,0.9924845272845132,0.049977155263335925,-0.0919114951446644,-0.0634745942318125
519,132.8980929851532,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8213265515189194,0.17774639434412978,-0.17425989692388766,0.990706775155101,0.04503503343314534,-0.11229762294523661,-0.062138356160307745
520,133.15158104896545,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8190840929221691,0.17788079692310574,-0.17760251340315955,0.9907248688737539,0.053942012106296386,-0.10842518314630796,-0.061631754678063796
521,133.40533232688904,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8155529158327992,0.17844165913410773,-0.17260406776193044,0.9917703374459043,0.04494607734576493,-0.10082970483406697,-0.06484457199134498
522,133.6499137878418,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8168586293461184,0.1789743525325628,-0.18764341528769385,0.9903361310872715,0.04839826427279322,-0.11342023063997896,-0.06346500421531302
523,133.89598679542542,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8266824741130477,0.17333008171707315,-0.18974765644469968,0.9863304991052345,0.056447936380927696,-0.14214881773239713,-0.06131468527551458
524,134.1501748561859,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8168054202758478,0.17644995289346035,-0.18463329036812276,0.9912029956258125,0.04791840847434254,-0.10740222820314409,-0.06070592202331989
525,134.4057638645172,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8186447400502963,0.17535204485481967,-0.16783222206218187,0.9924632736583953,0.04355568872719524,-0.09587355782830448,-0.06267226921137964
526,134.6640269756317,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8198226152256797,0.17821264314555704,-0.18249187368751865,0.9900442048499399,0.052279035420597565,-0.11482694572515956,-0.062403104361668474
527,134.92856574058533,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8136983517929453,0.179377696212455,-0.18952372990211155,0.9918998407923179,0.045727718169657997,-0.10074009234452216,-0.062410859804910915
528,135.18782782554626,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8186203712885093,0.17774639907421605,-0.17562589536677164,0.9916817000004328,0.04600091501498013,-0.10350946971751444,-0.061131917856675155
529,135.4428677558899,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8186439683064417,0.1779555925874452,-0.17882407773579748,0.9911411375062775,0.04916993639743281,-0.10563768734231958,-0.06373571926636626
530,135.70888996124268,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8166458713000438,0.17605647742669195,-0.18672278442810877,0.9915526338309193,0.047916872815507126,-0.1032498369413029,-0.06218375040268855
531,135.97361016273499,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8251578044132708,0.17729843303554824,-0.20289735115578206,0.9843352712626731,0.06871793966678487,-0.1514456229931785,-0.05853325373153292
532,136.2317349910736,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8195314597582722,0.176897627704725,-0.18178809304393082,0.9916017626007548,0.04111650841960025,-0.10602060209441871,-0.06160364497328245
533,136.490576505661,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8146827896931624,0.17676152590115604,-0.17773961769061067,0.9915498456315507,0.048264929493850355,-0.10312463819560086,-0.06216678539242839
534,136.74877309799194,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.822523871647214,0.1725989620344259,-0.17407770667737074,0.9929240678237241,0.02719197378257062,-0.10145934803459043,-0.05539307533069685
535,137.00204586982727,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8175300732591537,0.17678791932752375,-0.16829724107908395,0.9921144000528598,0.049841635090433434,-0.09723847831143513,-0.061396310597156646
536,137.24811124801636,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8179483529896531,0.17878760059215415,-0.18438906929801568,0.9932701760167157,0.04362881153897423,-0.0884648499658302,-0.060703002890652676
537,137.4926028251648,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8187782000869114,0.17588107093455357,-0.20057302052742157,0.989751760265851,0.04415788777055242,-0.1231263962149396,-0.057283719793799565
538,137.74531865119934,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8294837593486102,0.1729894436410559,-0.1911181987037111,0.9812475220963837,0.0726415199460625,-0.16822020690295672,-0.0598203305671172
539,137.9935326576233,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8190206723886525,0.1768725383986319,-0.18992862395343263,0.9921392531540453,0.03803312360713052,-0.10378047629006994,-0.05867534917343251
540,138.23996782302856,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8247753399157745,0.17244345307949988,-0.17599048249948868,0.987848619210492,0.06415294459600804,-0.12750604260973822,-0.06149564473675728
541,138.4990792274475,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8141014722224134,0.17241839425096003,-0.18252645021908523,0.99260952843468,0.04279550015687641,-0.09495031484767864,-0.06228408253584454
542,138.75683450698853,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8196980000346799,0.17489187834753656,-0.17494499672550382,0.9914494099154992,0.04676797614420709,-0.10551900937432179,-0.060881546023775386
543,139.01460695266724,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8205846853729601,0.1735347831817104,-0.17802404018622175,0.992271553376603,0.03629102089019748,-0.10183943224381653,-0.060900379330409066
544,139.26348185539246,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8228119668950628,0.1762414649008606,-0.18520310231231213,0.9914582138761805,0.03759745596486044,-0.11123563383175095,-0.056777418120877866
545,139.52828311920166,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.821465645821257,0.17438782472973405,-0.17388763357959114,0.9903339941347324,0.04578681421561152,-0.11637269211461783,-0.05999620183919479
546,139.77948307991028,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8203461155699431,0.1750681423597675,-0.1715620552896061,0.9919818889823355,0.043953670802293884,-0.10055222930370099,-0.06268377729602086
547,140.03062176704407,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8250263434380836,0.17670714352714484,-0.18412532837206771,0.9860805146249217,0.06345310383556561,-0.1408153813767894,-0.06156257514425236
548,140.27715516090393,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.818546894176966,0.17776515357030806,-0.18630636920375726,0.9899542402712137,0.04973428074320679,-0.11677003099714224,-0.06230460134634063
549,140.52358651161194,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.814112600416236,0.17630662141221773,-0.17521884952310698,0.9914672398318097,0.04427443264814194,-0.1047792775061103,-0.06366938007610355
550,140.7766556739807,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8180017182258695,0.17736699580033966,-0.19000150893410428,0.9916125005579031,0.03890111286501337,-0.10827087117572043,-0.058896269915986905
551,141.0334460735321,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8210534287075183,0.17519596917327657,-0.1814370425161736,0.9882456178081278,0.055704265831108525,-0.12882252376210376,-0.06060025596325046
552,141.2817099094391,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8200100033678992,0.17539239051562686,-0.1761278221458033,0.9891821391216572,0.05744271204087015,-0.11911754295838514,-0.0634826073475992
553,141.53155732154846,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8166016055939075,0.17897379252251064,-0.18586599776119878,0.9908624876384982,0.048155905290151076,-0.10960725997068066,-0.062119143090137045
554,141.78609776496887,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8206557024440564,0.1755866763735803,-0.17579595884661986,0.9901624424657952,0.05328543167107119,-0.11418725071388261,-0.06082986171448595
555,142.04408621788025,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8169610312335961,0.175876070167147,-0.18092803134657492,0.9914437334506793,0.0396563948129681,-0.10704022081437352,-0.06331733474986805
556,142.29833316802979,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8199370425784432,0.17457249146532722,-0.1754617328673233,0.9919049386651172,0.04518112175983839,-0.10179047108969852,-0.06100785919543411
557,142.5686810016632,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8226601118471498,0.17393922430937456,-0.18364844539237704,0.9890845776696471,0.05610912814736664,-0.122207223759665,-0.06024000676920424
558,142.87756371498108,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8185912291701923,0.17650050253789207,-0.17477936836778005,0.9923612384419985,0.04314310068077868,-0.09754681541075164,-0.06198761251034071
559,143.12590146064758,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8116814577127397,0.17386560528348757,-0.1896011770699637,0.9911467758180796,0.05041638603121854,-0.10587795013634294,-0.06225846512646011
560,143.36566591262817,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8179371380062097,0.175638618093267,-0.1617986763407695,0.9929552259519271,0.03745505875169594,-0.09409165345743989,-0.06151258877912351
561,143.6093611717224,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8263622220049138,0.1738184027894723,-0.1868947586216124,0.9859070072248299,0.05927543133575769,-0.14423560315306283,-0.06057959332986081
562,143.85177397727966,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8175517513671048,0.17711356081526677,-0.1851639879606435,0.9909501294761354,0.039405394184476854,-0.11275540045522338,-0.061247656841538684
563,144.10296726226807,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8193376159337717,0.17339511112113332,-0.1923188221775098,0.9906091490497997,0.04233062612620532,-0.11502232830013899,-0.06059287006744596
564,144.34662890434265,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8079542420562602,0.18040323933398247,-0.19739179750487718,0.9940009333549589,0.034581809543930975,-0.08180814989789345,-0.0638253049222788
565,144.5945439338684,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8202532901143182,0.17563668039942332,-0.1744848428392105,0.9917927413530295,0.03980006891897654,-0.1050558240028208,-0.061044136135879355
566,144.8369059562683,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8171756999332221,0.17795219208840465,-0.17188909210704872,0.9928611678713221,0.03566099847615784,-0.09489928355250439,-0.06284202815074766
567,145.0853626728058,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8159508939990152,0.174475885347702,-0.18045921470200602,0.9917752035705363,0.05156790116080671,-0.10026796970713821,-0.06057253010481827
568,145.32963681221008,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8181746628658144,0.1747912100465828,-0.19583947296988052,0.9916377871137657,0.045658948084554174,-0.10621933171650769,-0.05733422361578045
569,145.5734179019928,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8202359463137859,0.17432833436564915,-0.17920165346981357,0.9901180309433129,0.044613525553033474,-0.11860334908230516,-0.06007631584182595
570,145.82260251045227,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8261006419728061,0.1733518429848412,-0.17632639014644777,0.9873728814838267,0.05734377265129849,-0.13498251902426217,-0.05988492469984449
571,146.06813716888428,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8257288276057325,0.17420800936954256,-0.17398626800995926,0.986526800555092,0.0691408318395815,-0.1355314016023548,-0.06013032794493725
572,146.31132316589355,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8182220701106825,0.1757695482239634,-0.18703526866566003,0.9907624499669009,0.048116404169527706,-0.11173470442914786,-0.05991606805782441
573,146.5726535320282,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8218400730447254,0.1755233829566803,-0.19181819557516527,0.9861318901049343,0.06317599937103283,-0.14009267812517626,-0.0626636254716959
574,146.84608340263367,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8181026728138381,0.17669117793173628,-0.17636742340797573,0.9917611944676069,0.048147194909699216,-0.10173411353426921,-0.0611698529825725
575,147.09840965270996,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8185212042819163,0.17372785693547277,-0.1737638744627084,0.9897879734773862,0.05991507891775935,-0.11361094086659358,-0.06182641015953535
576,147.3381917476654,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8183048900226711,0.175978128410248,-0.16991047979020923,0.992760954436615,0.0409990846581271,-0.09504443021572978,-0.06092059330197203
577,147.58308482170105,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8179161633239851,0.17750141803604463,-0.16918666167187282,0.9910257821520995,0.05087668074689622,-0.10679241314292842,-0.06224823661043084
578,147.82715034484863,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.811042303468032,0.1847124637012596,-0.19769662033672805,0.9946520335535897,0.020913767328964696,-0.07769190136310884,-0.06476044275947831
579,148.07606029510498,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8171552017257075,0.17726512550497586,-0.18059162186415317,0.991544056093689,0.045264794593814536,-0.10467241922827679,-0.06192873201152428
