frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
21,2.3211817741394043,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.060228380905331814,0.9360643097911062,-0.19565002768211612,-0.33927707026623843,-0.06978060058902555,0.07494877202834067,0.9350959410373016,,,,,,,-0.7600434747459854,-0.6449731632370689,-0.07964631316023062,0.6240532819348785,-0.7585475023260031,0.18751850047738902,,,,,,,,,,,-2.4379117162426818
22,2.3967628479003906,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06020845472283455,0.9197403807516977,-0.19369342828105512,-0.32928321589549236,-0.09391165418098353,0.025500737902988516,0.9392033205355041,,,,,,,-0.7655063298770274,-0.6233174124899218,-0.15961034491871523,0.6137381465727011,-0.7818445521918511,0.10974781842674397,,,,,,,,,,,-2.458219833028141
23,2.469978094100952,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.05971915705302404,0.9292276840248642,-0.1969001658721788,-0.33451378256415487,-0.0790466850302615,0.04855622273241607,0.9378136510492413,,,,,,,-0.7637043017206963,-0.6350996003947416,-0.11577666911664157,0.619746766616387,-0.7714856450171633,0.1439577882609549,,,,,,,,,,,-2.4478757985819697
24,2.545522689819336,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06052411610740143,0.929061510692972,-0.19378161317806042,-0.33347951217741806,-0.07977829278208216,0.044939469673512436,0.9383002094341402,,,,,,,-0.7648536779173751,-0.6329781805743023,-0.11973919280298209,0.6186374038979624,-0.7735437180467497,0.13754227993166374,,,,,,,,,,,-2.450258963410925
25,2.6216421127319336,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06285931690140714,0.9198138379489477,-0.1824285393359117,-0.32775895290102214,-0.09677995358673337,0.019223098607022447,0.9395946902026,,,,,,,-0.7664154187539509,-0.6196419648062906,-0.16926677567439594,0.6122003224423677,-0.784409082546341,0.09956483525959312,,,,,,,,,,,-2.461694099005933
26,2.700198173522949,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06430807638145399,0.9221572131154814,-0.16861728329401962,-0.3277616836636721,-0.10154434291535047,0.015478083088317739,0.9391599725753625,,,,,,,-0.7645220502876902,-0.6187847312352431,-0.18058651946930102,0.6124978841280732,-0.7846654153317326,0.09563748177840048,,,,,,,,,,,-2.461161572355512
27,2.7762205600738525,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06344632982096944,0.9203583757248184,-0.17950452634976882,-0.3277149120891488,-0.0961677584108899,0.018165238490321093,0.9396939516391578,,,,,,,-0.7667093972732532,-0.6193972620374898,-0.16883048277294985,0.6124096209710366,-0.784545921009983,0.09717074646574568,,,,,,,,,,,-2.4620746804802494
28,2.8536176681518555,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.05988664150882083,0.9252543690438175,-0.19911669751666058,-0.3339498697436309,-0.08532147807877928,0.044345280070852575,0.9376733045214106,,,,,,,-0.7623954597533287,-0.6338389654969353,-0.1303891435867481,0.6187045461310849,-0.7730219612672985,0.14014896358941237,,,,,,,,,,,-2.448009336229444
29,2.9304444789886475,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.05975912859189035,0.9179816130686747,-0.20190913238711566,-0.32876436089147026,-0.0876055372846005,0.026184783672297856,0.9399753305000801,,,,,,,-0.7684785296893996,-0.6226486416558004,-0.14747684038725004,0.613472913486629,-0.7824567042233163,0.10682925832473368,,,,,,,,,,,-2.460641595570647
30,3.0148017406463623,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.060995367574240206,0.9220437567263822,-0.177535603984945,-0.3290661718395115,-0.09313141160252218,0.01867815329797045,0.9395174938835298,,,,,,,-0.7660839894476219,-0.6218058957425462,-0.1627044840556848,0.6148478046114729,-0.7827331622805336,0.09638969774186683,,,,,,,,,,,-2.459777431987031
31,3.0913498401641846,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.0665514101529402,0.9298208680131577,-0.17471146680145633,-0.3317161274186125,-0.09176686330948032,0.039460812054398955,0.9380757421022812,,,,,,,-0.7630865072174757,-0.6295920946827733,-0.1459889612799208,0.6151073148992654,-0.7768145102448123,0.13491555814852577,,,,,,,,,,,-2.4517569548765676
