frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,torso_link_n_tags,torso_link_tags_used,torso_link_pos_x,torso_link_pos_y,torso_link_pos_z,torso_link_quat_w,torso_link_quat_x,torso_link_quat_y,torso_link_quat_z,torso_link_residual_max_pos_m,torso_link_residual_max_rot_deg,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1550,260.9580090045929,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8419085028323313,0.7334147744900261,0.06939931790938,0.6558845033881432,-0.15503556822520434,0.10391792098465212,-0.7314236504917,,,,,,,-0.09155898160075406,-0.9916808233954576,0.09047705453837426,0.9272369276809077,-0.1180331678270334,-0.35538690358197794,,,,,,,,,,,-1.6628623864017087
1551,261.121785402298,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8419186972008805,0.7327312295607173,0.07171411587309745,0.6556996727777417,-0.1579827115727823,0.104408990857917,-0.730888612985115,,,,,,,-0.09019880392654775,-0.9914764797192577,0.0940136475929358,0.9254972177660112,-0.11831340349438797,-0.3598011095882645,,,,,,,,,,,-1.6615208133993173
1552,261.2722191810608,hold,anchor:10,direct,1,0,0,1,1,1,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8430289889236953,0.7328030850454441,0.06726104238350257,0.6552269198357976,-0.1554163602805685,0.105198302263998,-0.7317491070581543,,,,,,,-0.09304687695926807,-0.9916225015117508,0.08959404658627959,0.9262243525294879,-0.11922200144653174,-0.3576234935688835,,,,,,,,,,,-1.6643553469702355
1553,261.44464087486267,hold,anchor:10,direct,2,0,0,1,1,1,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.844311838831902,0.7314482929582728,0.0636808063505551,0.6562510690236236,-0.1494956514996952,0.1046019758195948,-0.7321502654801607,,,,,,,-0.09397116917606525,-0.9922238698611822,0.08161624496007827,0.9296737077679595,-0.11678592211997602,-0.34938209095424716,,,,,,,,,,,-1.6652223078880792
1554,261.58982014656067,anchor:10,anchor:10,direct,0,0,0,1,2,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8425954287287467,0.7336777237515226,0.07084274119775028,0.6548839667755447,-0.15696741479536688,0.10463682031865994,-0.7318055456105721,,,,,,,-0.0929764415055731,-0.9913445795912412,0.09268929733268097,0.9256462948799318,-0.1203562517878552,-0.35873849727988905,,,,,,,,,,,-1.6643109928068027
1555,261.75532150268555,anchor:10,anchor:10,direct,0,0,0,1,2,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8432567873802568,0.7331085316527459,0.06403013310030659,0.6571500069850824,-0.1450505116282714,0.10093353765794907,-0.7327527812105078,,,,,,,-0.0942284347917658,-0.9923379131371213,0.07991538166934531,0.9337760680261736,-0.11593257859071504,-0.33855855033197196,,,,,,,,,,,-1.6654684620681475
1556,261.8979721069336,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8440510450224323,0.7327645356650918,0.06559225473458324,0.6567109645747524,-0.149776020960723,0.10446678558072733,-0.7316997630605752,,,,,,,-0.09259570510494261,-0.9923237532909329,0.08197319104874695,0.9297372754235793,-0.11563479943545732,-0.3495957549048057,,,,,,,,,,,-1.663838897422899
1557,262.0772371292114,anchor:10,anchor:10,direct,0,0,0,1,2,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8428965968494088,0.7324091830329735,0.06570996778610812,0.6567419815542848,-0.1477865703229218,0.10435862659191145,-0.7320917813718371,,,,,,,-0.09369819859267907,-0.9924364213707508,0.07931328462057305,0.9307452073402345,-0.11559849344000321,-0.3469154757683561,,,,,,,,,,,-1.6649295906274368
1558,262.2548813819885,anchor:10,anchor:10,direct,0,0,0,1,2,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8442209613693066,0.7312600382807779,0.0636152087167334,0.6567403037599423,-0.1480488730148749,0.1030668939187715,-0.7322232719562121,,,,,,,-0.09354740923264857,-0.9922789430688784,0.08143329397714753,0.9312431931096072,-0.11613877759047128,-0.3453952802613453,,,,,,,,,,,-1.6647938199927814
1559,262.42918705940247,anchor:10,anchor:10,direct,0,0,0,1,2,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8460669684359994,0.7215124001778805,0.11250546001932221,0.664996291364164,-0.13162968328652844,0.07858225325091532,-0.7309434919498259,,,,,,,-0.08090711789959258,-0.992836936901531,0.08791390673361302,0.951461908472092,-0.10320952389183374,-0.2899448756309809,,,,,,,,,,,-1.6521074971207512
1560,262.61316204071045,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.876315254876141,0.7190869605510286,0.09683960314452637,0.6734566448544231,-0.04390653343217183,0.07690917031789132,-0.7339028160079553,,,,,,,-0.08905672764678545,-0.9952570863514676,-0.03914372654761236,0.9817498261202554,-0.08108225404487387,-0.17202600673110977,,,,,,,,,,,-1.6600397751871623
1561,262.78217482566833,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8681601501532423,0.71486444542057,0.08039404060381594,0.6680091465047543,0.005986743544089337,0.11837121155606065,-0.7346537928592469,,,,,,,-0.10745587817545357,-0.9800935901155936,-0.16694247170767726,0.9829282224619507,-0.07950407292148026,-0.1659253201795488,,,,,,,,,,,-1.6799985475763335
1562,262.9619448184967,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8700095843873297,0.7165797251845081,0.08184490314393403,0.6692544229786653,0.0006023017235765931,0.10820562822152632,-0.7351120299500699,,,,,,,-0.10419630911225518,-0.983823609985062,-0.14571970904220485,0.984084299730576,-0.08078011868935668,-0.15828033184295498,,,,,,,,,,,-1.676312524039195
1563,263.10711884498596,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8748160436293739,0.7228981771705307,0.07329424213019065,0.6723417701502287,0.0024389785308069002,0.08318010029575289,-0.7355485479625202,,,,,,,-0.09590119098996681,-0.9886742765794791,-0.11543888598193368,0.9894857744947259,-0.08207523005209123,-0.1190863496983134,,,,,,,,,,,-1.6674935941990474
1564,263.2713825702667,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8735726919943613,0.7177305105047167,0.08011031776436721,0.6708147473616258,0.0021605771881947054,0.10138878927431767,-0.7346585737863951,,,,,,,-0.10000581325674412,-0.985201494532656,-0.1392007632359741,0.986077727753635,-0.07945577626329257,-0.14607359257109073,,,,,,,,,,,-1.671957804447806
1565,263.43326115608215,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8800136141318495,0.7272765392399644,0.0638434344577748,0.6752047458620596,-0.001997921666087369,0.06776906515589276,-0.7345079395638037,,,,,,,-0.08818911894873564,-0.9921572879008171,-0.08858101017905239,0.9916156987665553,-0.07901180994649588,-0.10225184520924549,,,,,,,,,,,-1.6594495686768396
1566,263.602352142334,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8760753055345036,0.720829806430228,0.06981864672004535,0.672826018122894,0.00740528383992692,0.08422949632003894,-0.7349528577111689,,,,,,,-0.09450062221628237,-0.9877433228678077,-0.12422866227565078,0.9902382961795837,-0.08042108257312681,-0.11384448276979438,,,,,,,,,,,-1.6661792670372393
1567,263.7703959941864,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8765867865319144,0.7194244243127758,0.08142455933591788,0.672962626354234,0.012736105489691223,0.08770821096255099,-0.7343475777022186,,,,,,,-0.09391819029473449,-0.9861428270404473,-0.13675415243580838,0.9906110711489718,-0.07885714652032115,-0.11167477853015455,,,,,,,,,,,-1.6657478580924205
1568,263.9304213523865,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8666236413178787,0.7139777877519534,0.0693838736072517,0.667736988452536,0.007673766715400367,0.1184140967990646,-0.7348785812880909,,,,,,,-0.10813685511347086,-0.9795938571858626,-0.16941751836776733,0.9832285858044657,-0.08021083186319902,-0.16379185116715692,,,,,,,,,,,-1.6807406594903858
1569,264.0845329761505,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8759792601678075,0.7215430847086934,0.06488427056694901,0.6719555615135535,0.007664476782666602,0.08546742023099392,-0.7356033572691956,,,,,,,-0.0968339582933057,-0.9872754078540851,-0.12613664641094743,0.9898956600862244,-0.08234208686012764,-0.11543986691770382,,,,,,,,,,,-1.6685656227549384
1570,264.24063301086426,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8742999025940799,0.7210755980935908,0.08276762685837014,0.6722874148373306,0.004855423371296033,0.08692276289729618,-0.7351533785581924,,,,,,,-0.09601211343044964,-0.9876246351306945,-0.12401312090896031,0.9893128223885708,-0.08094813028327957,-0.1212746455826612,,,,,,,,,,,-1.667706985077625
1571,264.4210431575775,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8731160852231437,0.7207974072155048,0.08256599288588867,0.6721272782135025,0.005518982370739092,0.08872360533239225,-0.7350799851524477,,,,,,,-0.09642892542980071,-0.9871552913520774,-0.12738089768897862,0.9891139474068691,-0.08074608747626136,-0.12301897578210666,,,,,,,,,,,-1.6681710348031058
1572,264.62324380874634,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8774571908410245,0.7233225093473998,0.05166945264080596,0.6742078066592481,0.0007854327971591261,0.07687850415029897,-0.7345290410423946,,,,,,,-0.09088643307009465,-0.9903296615803141,-0.1048180217234349,0.9905711931745388,-0.07906705807867795,-0.11187989801368378,,,,,,,,,,,-1.6623138851667723
1573,264.79218888282776,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8866251832681851,0.7306715757055582,0.0635927246075694,0.6771276197529382,0.004337566226925214,0.03939163236294223,-0.7347977077990446,,,,,,,-0.08295874417389452,-0.9947619181354423,-0.05972079196214618,0.995445373392086,-0.07989297173500624,-0.05201559054398795,,,,,,,,,,,-1.653999372798149
1574,264.9483380317688,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8744152570933204,0.7177067644220718,0.08115936209357666,0.6713635482311758,-0.031278606268673154,0.09080334458736267,-0.7348791652428879,,,,,,,-0.09658526979267025,-0.9924225719237127,-0.07595211909749286,0.9810617636708058,-0.08205147743638905,-0.1754576043197713,,,,,,,,,,,-1.6678135160699854
1575,265.1243691444397,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.870298838581954,0.7183445734713488,0.09208368966696356,0.6692918462713835,0.004264030541380012,0.10381672753222145,-0.7356985317660255,,,,,,,-0.10406048511637037,-0.9839087018558514,-0.1452414605051848,0.9856794126434653,-0.08254102319828693,-0.14704786628922206,,,,,,,,,,,-1.6761669498986473
1576,265.31890749931335,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8729914521853015,0.722414074050201,0.08372489016532217,0.6713007576381084,0.005637305454374712,0.08893108911460831,-0.7358089255850362,,,,,,,-0.09864702716343136,-0.9868955150167765,-0.12769497433959368,0.9889008418716934,-0.08289310836678221,-0.12330392341993571,,,,,,,,,,,-1.670422316730447
1577,265.52407360076904,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8702801258429262,0.7142925153021483,0.06710376644444849,0.6704679951519584,0.009076092485619589,0.11092119459508647,-0.7335439868281282,,,,,,,-0.10078058404421225,-0.9816220703673384,-0.16205364805350014,0.9856489944503798,-0.07633831213302524,-0.15056069154874255,,,,,,,,,,,-1.6731052642342836
1578,265.6812903881073,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8784018392870032,0.7220308377408637,0.08583492850376641,0.6733782607263243,-0.003940333725469482,0.08547809610107163,-0.7343294130281439,,,,,,,-0.09309238350264448,-0.9896365503398606,-0.10933117746195647,0.9882893014404367,-0.07851042613625221,-0.13084483041480258,,,,,,,,,,,-1.6645875793387783
1579,265.8446819782257,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8523699760028816,0.6829345506358184,-0.14492880118761695,0.6856066081122255,-0.06190972466472229,-0.024548719494293332,-0.724919392260945,,,,,,,-0.05222152980957492,-0.9909794424360783,0.1234206485699477,0.9970586602951313,-0.05868187856807917,-0.04929974703990897,,,,,,,,,,,-1.62344451392644
1580,266.0149495601654,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.876720110222138,0.736051923035957,0.07020968474511054,0.673919609314692,-0.05080884810818134,0.048277368606585894,-0.735472716567703,,,,,,,-0.08650164227010594,-0.9962048065990323,0.009666912307416408,0.9863931366446533,-0.08700331172311403,-0.13949553300924225,,,,,,,,,,,-1.6574102664165062
1581,266.17735862731934,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8693421280872407,0.7255748148471144,0.07431595999352002,0.6701530612125057,-0.04818410384501762,0.08185309409575588,-0.7361203961792605,,,,,,,-0.09714633336832015,-0.9945147098128799,-0.0387695999320982,0.9787386378690963,-0.08838989106891727,-0.1850889134955718,,,,,,,,,,,-1.668169553863452
1582,266.3223352432251,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8655477573854182,0.7395793717667443,0.09267737835696396,0.6711101612913479,-0.09729317982450496,0.050124892055703314,-0.7332343989254334,,,,,,,-0.08029037714227513,-0.9939157317273432,0.07539876367190104,0.9744084911815056,-0.09419729321581008,-0.20409547340447498,,,,,,,,,,,-1.6514031676306025
1583,266.4779727458954,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8515779362034022,0.7238153879562739,0.07415807864475321,0.6629363451356651,-0.08947915740759373,0.11360382446560206,-0.7345767854721398,,,,,,,-0.105017765375586,-0.9942856477477366,-0.01916558473886819,0.9536249497818875,-0.09521914672990985,-0.2855394355417846,,,,,,,,,,,-1.6760274921314944
1584,266.6368465423584,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8504605466657433,0.7257495759779041,0.07537931336925233,0.6610968005804485,-0.09828500052197246,0.11250462595086892,-0.7352780345381913,,,,,,,-0.10658215786938124,-0.9942949467811683,-0.004219292516477071,0.9500648778999461,-0.10058745880389999,-0.29539615927146623,,,,,,,,,,,-1.6775822686112005
1585,266.79251980781555,anchor:10,anchor:10,direct,0,0,0,1,2,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8592445626647963,0.7405018381743014,0.08387176232111351,0.667633800055635,-0.11580069916045799,0.06006684289994371,-0.7329715420678043,,,,,,,-0.08171061419444252,-0.9926247167350839,0.08955192490707302,0.9648015871183846,-0.10131416681461135,-0.24267949459422464,,,,,,,,,,,-1.652928875844619
1586,266.9527668952942,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8433733486865045,0.7331162222824928,0.06852010398000917,0.6570133950896335,-0.14820089359714833,0.10318022144630322,-0.7319315102604148,,,,,,,-0.09273978761959961,-0.9923604150983435,0.08136423254793593,0.9311948110187682,-0.11537448115017082,-0.34578165513955317,,,,,,,,,,,-1.6639794164431188
1587,267.0965278148651,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8429801702095363,0.7325230614721655,0.06902814823093074,0.6560404553835963,-0.15319773097430509,0.10448980220125414,-0.7315895415875975,,,,,,,-0.09228275224881602,-0.99191987324838,0.08705664071339855,0.9278894708196358,-0.11738560427205294,-0.35389511137022206,,,,,,,,,,,-1.6635637775024366
1588,267.25214433670044,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8426539026330484,0.731804395371596,0.0692398374715443,0.6560717505236768,-0.15325586473912053,0.1034376239131912,-0.7316988151193469,,,,,,,-0.09216499617572566,-0.9917986899816521,0.0885492632979365,0.9283889999841476,-0.11774103224798338,-0.35246406062691443,,,,,,,,,,,-1.6634573353778301
1589,267.422696352005,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8385789961967265,0.7289405678035894,0.10575284762523776,0.6486673940079917,-0.19368022582156236,0.11533018422453849,-0.7269233320531977,,,,,,,-0.08343716415317903,-0.9877372791424095,0.1319594901112659,0.8983885746438054,-0.13185912111523002,-0.4189404983147256,,,,,,,,,,,-1.6550692915029313
1590,267.5747745037079,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8434254094425236,0.7316847494512739,0.06483813836590299,0.6566233541880111,-0.1500497602987349,0.10404182827477058,-0.7317828490327039,,,,,,,-0.09266168033835595,-0.9922343205255688,0.08297509366089927,0.9297885149508829,-0.11604213740825796,-0.3493244048318906,,,,,,,,,,,-1.663913152404276
1591,267.7293803691864,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8444662338226383,0.7325111949883778,0.06687726363410654,0.6564109234850641,-0.1506828413017607,0.10315132125559194,-0.73196938856071,,,,,,,-0.09283876173342759,-0.9920316729575135,0.08517114634030529,0.9298591362742202,-0.11696900890542188,-0.34882694512185425,,,,,,,,,,,-1.664109021002883
1592,267.886656999588,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8372871095077936,0.7315196766047365,0.11577645828358432,0.6448565591534273,-0.21027016541728438,0.11398998961817497,-0.7259151175716336,,,,,,,-0.07989295130438048,-0.9841596378552551,0.1582621987351673,0.8882848619635422,-0.14233260076730145,-0.4366823041585576,,,,,,,,,,,-1.6517975592766756
1593,268.0358338356018,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8418515889445093,0.7326633665433012,0.07195169879395977,0.6554197111213852,-0.1569999261094752,0.10469849351811344,-0.7313099554431192,,,,,,,-0.09155205095035902,-0.9915052309656784,0.09238830518241437,0.92575460798121,-0.11892645545719567,-0.35893579369288836,,,,,,,,,,,-1.6628716680754736
1594,268.20245122909546,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8448151155735645,0.7331958681166268,0.06240937946224001,0.6574455400898723,-0.14555733683778382,0.10252383918814682,-0.7321661600393392,,,,,,,-0.09315684701725589,-0.9925649470344062,0.07833663110186889,0.9328725590559588,-0.11450844842811833,-0.3415210151644728,,,,,,,,,,,-1.6643768564786594
1595,268.3573157787323,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8417100000650606,0.7346202722882411,0.0715372028553312,0.6562365585417786,-0.15164404499669895,0.10432856709217021,-0.7317603521227265,,,,,,,-0.09271532570056373,-0.9920574021538087,0.08500575987587632,0.9287741784635439,-0.11693825864347446,-0.3517157504076287,,,,,,,,,,,-1.6639832694337715
1596,268.5098397731781,direct,anchor:10,direct,0,0,0,2,1,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-0.8444855582961173,0.7346267682457771,0.06673204579399966,0.6572460774566056,-0.1482973196497988,0.10258061995852333,-0.7317873427858097,,,,,,,-0.0920709973051817,-0.992353583132459,0.08220278279595576,0.9315038591810044,-0.11500962015366128,-0.34507006187585487,,,,,,,,,,,-1.6633119041519118
