frame_idx,t_sec,origin_visible,origin_held_frames,origin_source,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_margin,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_margin_max,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z
15,1.832838773727417,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6870898502582063,0.5055171040085957,-0.12938090160231752,0.9769418920812052,0.06194081890909984,-0.06270420164894687,0.19446351211791205
16,1.9177327156066895,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6942527627206185,0.5124034574203232,-0.1443575430102263,0.9759747754807052,0.017611341716533977,-0.09373877265295047,0.19589824085440125
17,2.0028486251831055,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6912987946926112,0.5106273949978013,-0.08471335907557706,0.9770826767533419,0.07197837254213856,-0.055706809617031595,0.19241961448096015
18,2.0884411334991455,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6935981310099859,0.51050205479897,-0.10557485048542725,0.9776138883474979,0.04862754175502165,-0.06321770016896162,0.194704827568032
19,2.1744000911712646,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7036494496122124,0.5142224440074673,-0.12137625853757952,0.9770723123921341,-0.009909365428045653,-0.07870559323537557,0.19757765669976252
20,2.2601473331451416,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6898818344998663,0.5130784816329464,-0.11758427502320079,0.976275457472994,0.057667862172853544,-0.07881006521905919,0.19326050405728704
21,2.3450164794921875,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6947635955340298,0.5088903652827712,-0.10076150898520034,0.978285389834964,0.04396967985945001,-0.05759034134463905,0.19418474675503716
22,2.434403419494629,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.699843231232187,0.5125318803209019,-0.13796247936044664,0.9769000815315535,-0.005510423458760865,-0.08258352311760882,0.19701732828975452
23,2.519632339477539,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6870573740453207,0.5140327169270492,-0.10046393823989419,0.9749973610412714,0.0847262010183588,-0.07453780424133397,0.19143075135002213
24,2.602142333984375,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7072469575065352,0.5124609008871899,-0.10982211024863593,0.9717764292450791,0.029707190910328585,-0.0832015567092911,0.2187362689017344
25,2.687804698944092,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6868542550145025,0.5071953859821076,-0.13277966891173631,0.9769902523448715,0.05991707246789759,-0.06846194016027128,0.19290659397613244
26,2.772388458251953,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7085598796837179,0.5309758459566476,-0.11933571853266038,0.9714370820901519,-0.01682705419970563,-0.135155373383574,0.1943189924651691
27,2.8545186519622803,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6938950076726325,0.5220373964876309,-0.14817628795776475,0.9741186441818821,0.01222735334330745,-0.11433812348729144,0.19460254984165729
28,2.9360060691833496,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7002455333869643,0.5220150107235731,-0.10113339694322984,0.9770495109405016,0.02266560408154404,-0.08452642458545767,0.19420557950106446
29,3.019031286239624,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6953486697416111,0.5230859480082596,-0.09223675542603796,0.9773070259832258,0.04027225688783548,-0.08217515354460012,0.19104022201856868
30,3.104782819747925,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6936111003135433,0.5200882790482104,-0.1447629691142301,0.9755576350386614,0.012562776058859082,-0.10025768118869541,0.19513552915380353
31,3.1901192665100098,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6814447685247769,0.5118799244082746,-0.13724224471723032,0.975516193054866,0.07044864083156341,-0.08145631573579828,0.19175509046561615
32,3.2750651836395264,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6969339877921623,0.5249698451707353,-0.10392070834477489,0.9774883136132101,0.021797209019992186,-0.08696169494469697,0.1909951361707591
33,3.3565754890441895,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.694606260631845,0.5166647489130708,-0.13284151179964468,0.9752691203664715,0.030188569001574614,-0.09883925132729748,0.19537040604530018
34,3.439761161804199,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6997070351864426,0.5189162230438208,-0.12253284663291561,0.976813004507071,0.007357478051018667,-0.08493014385593972,0.19639015353934394
35,3.524125099182129,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6920969394875719,0.5232616279069235,-0.14824392258544802,0.9749151177855357,0.014132338498567263,-0.11034220054853179,0.19278326924265074
36,3.6091325283050537,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7021115943550853,0.5178112609425811,-0.09209157055954913,0.978484712522042,0.010341021943559478,-0.06640197161099674,0.19506795941925476
37,3.692925214767456,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6864234740409146,0.5062112581498065,-0.12665912863663278,0.9771538657667251,0.06249820267993054,-0.06027804727774249,0.19398673742115843
38,3.77772855758667,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6908049869977393,0.4988093221235034,-0.12154574052387512,0.9782283701867877,0.05323238942920148,-0.04784645333945465,0.19479806308121853
39,3.860988140106201,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6858397351295592,0.5136803458573256,-0.10424610643233778,0.9756335073095824,0.0801637979776907,-0.06785558434841005,0.19263604175057905
40,3.944058895111084,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6930340120930447,0.524919642042214,-0.129553273960538,0.9761981772183287,0.020023358381192315,-0.09706136273498801,0.19291261176703323
41,4.028318643569946,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6878010188137916,0.5094407788381234,-0.12046448008252861,0.9754684761283062,0.07168101876421439,-0.07438310716393302,0.1943971115975838
42,4.1125407218933105,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6905343867624594,0.5063286135085375,-0.10658597208968892,0.9776494176982294,0.061553252991517524,-0.050676078468006064,0.19453726684514605
43,4.19364070892334,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.687598110977431,0.5041931342063153,-0.1411416261279724,0.9763748967869869,0.05941868503215446,-0.07064424705205291,0.1953736705692427
44,4.27532434463501,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7022106117993188,0.5175206325249277,-0.11578773726069165,0.9771652193401266,-0.0018548476518874695,-0.0804922986060356,0.19663591614267129
45,4.35663366317749,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6931983122890626,0.5268779594432249,-0.12361531365308318,0.9753805066000449,0.025817412404853895,-0.10570298544426669,0.19181555575480963
46,4.43713641166687,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6923734536121549,0.5098645766131827,-0.10796304876395506,0.9773235032074177,0.05421599205894692,-0.06419911043250445,0.19436530169533903
47,4.5212721824646,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6950907517248076,0.5185524568569765,-0.14744317251997252,0.976431180186619,-0.006792254073852439,-0.08943499002021787,0.19630944501996378
48,4.603525638580322,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.699022776205062,0.5187043462812051,-0.10636517213471919,0.9770345863165439,0.022605873353857102,-0.08293186606841527,0.19497358082976182
49,4.686539649963379,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.697402454871263,0.5126994569704216,-0.1288292917673419,0.9765912805062665,0.019744361470933544,-0.08667765353104274,0.19587397838301107
50,4.768676519393921,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6978992064077444,0.5067127080246054,-0.1050225074520974,0.9775804632175733,0.03965082637147566,-0.06449584757991338,0.1964803693714022
51,4.847750425338745,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6897986193429364,0.5056571357802817,-0.10467755568260526,0.9775230625548811,0.06750213873288848,-0.053246541651180604,0.19250176425685323
52,4.930912733078003,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7020198315380235,0.5082522387648963,-0.10471909991010868,0.9777954645895364,0.013601349260655517,-0.06509693197151142,0.19872952013809866
53,5.012872219085693,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6980034438948697,0.5150397319866963,-0.11822900044811306,0.9767286068090271,0.021506679902305904,-0.08471176827823224,0.19586374773206983
54,5.095224857330322,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.698792355587204,0.517050104685844,-0.13741252548714503,0.9762857364773313,-0.0023747832300904477,-0.09025513669390721,0.19676008603344594
55,5.177053451538086,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.693033259413457,0.5152224310094706,-0.14649623173903184,0.9747480111097864,0.024679595387201513,-0.10370243265929655,0.19622190975929274
56,5.261871576309204,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6839191456338785,0.5081512557138055,-0.13860964590375824,0.9755370883746457,0.06973745156337775,-0.07784377747927153,0.193402232052068
57,5.377131700515747,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6946005521469786,0.5169911760103189,-0.09677239166887973,0.977117891813783,0.045300158103859615,-0.07287053950113415,0.19462375406400825
58,5.469557046890259,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6871372735281789,0.5010153791205059,-0.13405502150898788,0.9778675506944862,0.056003324673859226,-0.05448787571530446,0.19408697103173714
59,5.553244590759277,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6974778975167008,0.5141064318700936,-0.10951533651576235,0.9759407525044594,0.038397623789318276,-0.08532119852878574,0.19694050667644536
60,5.63781213760376,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6958561236163197,0.5224693266306234,-0.10952691857274485,0.9758114806018067,0.033748523301984905,-0.09567630543738946,0.19364667845975755
61,5.719814300537109,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.686673158988879,0.508617824624276,-0.11374280762892446,0.9759980803913535,0.07716294171198904,-0.065962626652078,0.19267215518570374
62,5.801676034927368,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6891010338207674,0.5056909432865093,-0.12421840306500345,0.9769493378594876,0.05951373231873674,-0.06312740642767348,0.19504624446299348
63,5.886544227600098,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.699477478602531,0.5175008182259453,-0.12381011978505903,0.9774188203865753,0.0020738351611451654,-0.08108331865660179,0.1951246888465728
64,5.970140695571899,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7053355558580885,0.5242249324603616,-0.08833037483334763,0.9758478540533913,0.008217802350428675,-0.09646022264303068,0.19582864681036216
65,6.054913520812988,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6907874455587206,0.49948985253613143,-0.12029368788944657,0.9784865319187945,0.05223286130365412,-0.045293234018721276,0.19438198992110503
66,6.139519691467285,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6956937306303633,0.521375422942686,-0.1319907458861928,0.976432387647257,0.012632592280466926,-0.09510807185386344,0.19332528193175558
67,6.222757816314697,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6985571149955079,0.505319036633525,-0.1118581184531863,0.9784235274474952,0.02071559652204591,-0.05793698578886295,0.19723481101377033
68,6.308321952819824,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7123934553653807,0.5165536495764514,-0.10925111025631744,0.9706302144510515,0.010403360948910664,-0.09701201250405829,0.21990322031654044
69,6.3931450843811035,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6894176199834267,0.5091901282703868,-0.11582760928331577,0.9775197967638002,0.05338680402772452,-0.06342667210825859,0.19386065448108816
70,6.477194786071777,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6900812821616592,0.5051930250374035,-0.10761334515390623,0.9774343368544425,0.06461875501238017,-0.053992007792168235,0.1937302163657924
71,6.562511682510376,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6896049216828377,0.5013523604022512,-0.13071989363784986,0.9774269124105259,0.0553009057803047,-0.05674560336798706,0.19585294793264474
72,6.6458070278167725,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6868345050007232,0.4984862760176644,-0.14664597062229792,0.9784915454771621,0.04477471750191548,-0.05356396058071765,0.19411445651791664
73,6.728155851364136,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6904729505273177,0.503025611761342,-0.1024674860403553,0.9776802584982124,0.07004941059674072,-0.045051438706376935,0.19288535477947377
74,6.813776731491089,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6878619739959432,0.5244315259399546,-0.11466309297449725,0.9728034206209014,0.06861562525494708,-0.11069949886506494,0.19154900613203343
75,6.894561767578125,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6973009836005684,0.5188357419951938,-0.09567340956767757,0.9759683406087708,0.047130784519784814,-0.0882755121095822,0.1935766546918895
76,6.976969003677368,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6997097812195043,0.516993757982324,-0.1031572187826956,0.9767758993378447,0.030051972016062967,-0.08253302329566681,0.19543290796681975
77,7.08469295501709,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6910856738677186,0.5229676584202628,-0.15716734110941788,0.974051004550052,0.013392074931597761,-0.11683165223259809,0.19337956950169866
78,7.170323371887207,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.692384665525886,0.4976842711826743,-0.12247178947397175,0.9787033133171384,0.044714667971197046,-0.04460876708712604,0.19532148081879633
79,7.257436990737915,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6977009704034766,0.5188913175148391,-0.13480931654163744,0.9762686868301834,0.00568205338319089,-0.0933202882515708,0.19534198008841774
80,7.340649843215942,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.690670052807371,0.5124587064096445,-0.1106007104901893,0.9761218679302146,0.062351302577350505,-0.0774223859929269,0.193142921595638
81,7.422104358673096,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6980317352070873,0.5159475347108197,-0.09119336883907506,0.9768189622599123,0.04039181273962892,-0.07548184765976074,0.1962032290940792
82,7.502861022949219,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6901769137649595,0.5121089845497193,-0.11986189343786209,0.9762322417668499,0.05573550165933644,-0.0792878269965488,0.19384943765669801
83,7.5875444412231445,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7002780412786395,0.5097996403115552,-0.12728993040931158,0.9770242116784853,0.011714612954076746,-0.08115016044458719,0.1967259746377899
84,7.672037363052368,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6976809575077054,0.5181194792023205,-0.14310033391093752,0.975665369476173,0.002687549658519202,-0.0998625491527813,0.19518538664168555
85,7.75456166267395,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.692267780060735,0.5078183022104482,-0.1202684137325373,0.978645872093372,0.036242138872948,-0.05451020274308969,0.1948522573680495
86,7.836695671081543,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.6959359689572588,0.5090503534770944,-0.1393807143404112,0.9765878348442915,0.019540916794909463,-0.08219823423705219,0.1978327669858158
87,7.920588254928589,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7030739227153004,0.5096961078038623,-0.13178980363552414,0.9771189137382214,-0.019501920471561855,-0.0714694386718762,0.19937508081223707
88,8.00553297996521,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.691510651806374,0.502435775267844,-0.1081124349716849,0.9779722548129403,0.057240681618263956,-0.04664948520500486,0.19523728822660433
